"","area_id","cluster","f_beer","f_dairy","f_eggs","f_fats_oils","f_fish","f_fruit_veg","f_grains","f_meat_red","f_poultry","f_readymade","f_sauces","f_soft_drinks","f_spirits","f_sweets","f_tea_coffee","f_water","f_wine","representativeness_norm","transaction_days","num_transactions","man_day","population","male","female","age_0_17","age_18_64","age_65.","avg_age","area_sq_km","people_per_sq_km"
"124","E05000455","2",0.0200082730449545,0.108973668449106,0.0123880230438773,0.021613329943683,0.0190517022220882,0.298695702756389,0.143854032463084,0.0471391207304409,0.0201246127396275,0.0644758896754984,0.0135945087664114,0.0234596839869182,0.00348588196260756,0.15056941817226,0.00494012814601924,0.0208743574386308,0.0267516664584042,0.458793791137844,364,632667,99414,10770,5298,5472,2037,7823,910,34.7177344475209,1.39,7748.20143884892
"125","E05000456","2",0.0187217340192464,0.109221449841395,0.00875364937796626,0.0237689269735787,0.0150395663008788,0.279995336568589,0.151372068960492,0.0466294563701987,0.0199361692825602,0.0685718727077534,0.0122317919720971,0.0249445003084666,0.00343928066570483,0.167208304794105,0.00533379967647445,0.0205822488426432,0.024249843337851,0.486562394488457,364,274623,44148,9370,4614,4756,1915,5889,1566,40.150693702794,2.22,4220.72072072072
"126","E05000466","2",0.021762125231927,0.12236036692157,0.0130676793424544,0.0234441380984584,0.0171842757807488,0.299238759125353,0.137852225632489,0.0439681631379077,0.0190813088487749,0.0597513395411746,0.013043402868092,0.0313166519273787,0.0024900726560197,0.144386065303716,0.00442525446947233,0.0208638956805216,0.025764275433942,0.433924109507245,364,382220,58288,9710,4827,4883,2111,6028,1571,38.8922760050237,1.82,5335.16483516484
"127","E05000469","2",0.0147451501069558,0.10414545991001,0.0120675665707752,0.0277863834181604,0.0178726856974257,0.298067419045512,0.145659069115586,0.0420225713653463,0.0178284281183153,0.0706203437338644,0.0138378697351922,0.0211846278675223,0.00241941432470311,0.156811979051413,0.00609279339086819,0.0239064689828133,0.0249317695655381,0.398730248982028,364,185930,28649,9962,4822,5140,2179,6370,1413,38.1980526000462,1.85,5384.86486486487
"128","E05000471","2",0.0197594719869051,0.111771105776462,0.0130440642475833,0.0259181923481855,0.0206716579712749,0.310223319536602,0.146727166539377,0.0436286641260887,0.020784948735929,0.0565848303666128,0.0153372255873052,0.0177593040040472,0.00255294878280793,0.144430098621564,0.00532271264969519,0.0195602365042377,0.0259240522153228,0.471002329099244,364,689633,101258,10180,5070,5110,1994,7288,898,35.1554027524165,1.08,9425.92592592592
"129","E05000473","2",0.0209575784854282,0.0938379093057275,0.0101341847642624,0.0239675931135366,0.0190446719927985,0.280128277258918,0.150071733993474,0.0414228648587825,0.0185594126251829,0.075862214470575,0.0143327332058062,0.0304095870372454,0.00514093619894227,0.166894058737482,0.00647012490154158,0.0224555530550242,0.020310565995274,0.514811725231898,364,192457,31519,10202,5026,5176,2375,6340,1487,38.0671436993893,1.96,5205.10204081633
"130","E05000474","2",0.0155680986635742,0.100349618928206,0.0133514205141153,0.0256886465853314,0.0201127168001096,0.312607249992511,0.147815630576465,0.043918470748835,0.0183239687953339,0.0637359157491131,0.0156836398026386,0.0190856844528699,0.00191712704818066,0.152236148971042,0.00657728632378051,0.0225219635146759,0.0205064125332181,0.327777395266492,364,315893,45514,11082,5350,5732,2818,7289,975,34.0801299389442,2.31,4797.4025974026
"131","E05000519","2",0.0167392283440925,0.10189911424711,0.00806935895511184,0.0209803332832908,0.0219186308362108,0.265857228644348,0.157352499624681,0.042636240804684,0.0160636541059901,0.0826827803633088,0.00930791172496622,0.0245833958865035,0.00260846719711755,0.177732322474103,0.00377195616273833,0.0268728419156283,0.0209240354301156,0.131825963984826,364,74770,10763,10679,5291,5388,2495,6440,1744,39.7018447416743,9.27,1151.99568500539
"132","E05000527","2",0.0206391579589658,0.0967584471054839,0.00814583174433682,0.0202425444283426,0.0189459232705362,0.30816871329418,0.153947067348028,0.0362901380520174,0.0150102966974296,0.0864770040424071,0.0108611089924491,0.026451071619251,0.00410342460529326,0.141911372130272,0.00576615056059797,0.0216612005186485,0.0246205476317596,0.214953983312934,364,90594,14885,11649,5796,5853,2869,7545,1235,36.2507511375406,1.96,5943.36734693878
"133","E05000529","2",0.0212851236182601,0.0835583495063708,0.00742553371023542,0.0237110792338199,0.01997721711248,0.279997468568053,0.170112226816302,0.046620538351194,0.0172559277698085,0.0728630495316851,0.0122352544089106,0.0280567040756054,0.00242595561555987,0.158720783056282,0.00548476921778753,0.022740696987596,0.0275293224200489,0.154455771659366,364,66536,10407,10425,5070,5355,2294,6830,1301,37.377841725952,1.68,6205.35714285714
"134","E05000530","2",0.0164270246015178,0.0952650369705601,0.0172464248785532,0.0270402091421659,0.017207405817742,0.287121758979261,0.155803109819147,0.0414187330510955,0.0207191212907505,0.0784868408217414,0.0118617944866067,0.0286204811050198,0.00257525801353961,0.153676571004936,0.00458473964531674,0.0234699650779406,0.0184755252941062,0.178103124087127,364,72996,11370,10693,5143,5550,2233,6743,1717,39.990928645729,4.26,2510.09389671362
"135","E05000611","2",0.019146910174085,0.110874819933101,0.0101276948995288,0.0264423663842567,0.0223991014966917,0.282076323949508,0.143482188636863,0.0435188124130185,0.0202089996825939,0.0647996679444295,0.0141611934467857,0.0301901994775008,0.00324486656737554,0.15101203701443,0.00522255047977147,0.0294284249334668,0.0236638425665942,0.324962959141991,364,574929,71402,14240,6712,7528,2460,10674,1106,34.228792134059,1.8,7911.11111111111
"136","E05000612","2",0.0195347885164797,0.112731691171347,0.0122378231482127,0.0244516932617936,0.0175009581213853,0.267775329245349,0.148284527210647,0.0485658664901401,0.0197721413141941,0.0636976517315866,0.0127408368754791,0.0332685875548742,0.0032989861333705,0.160953504982231,0.00469697233642255,0.0270168455159919,0.0234717963904954,0.302394019075721,364,625767,86380,16349,7556,8793,3044,12193,1112,33.0811670442541,1.42,11513.3802816901
"137","E05000613","2",0.0186176755384575,0.101122713354793,0.0107874695768234,0.0232760199942425,0.0212975321242574,0.309706628981183,0.146376697809531,0.0403915102980817,0.0200047106854047,0.0688283478579467,0.0116982020884039,0.0201669676271231,0.00198372196487922,0.155777132239408,0.00514511528094004,0.0218471120881422,0.0229724424903824,0.211632793720669,364,263421,37809,15380,7403,7977,2500,11098,1782,36.5430429142653,1.6,9612.5
"138","E05000614","2",0.0191714099623368,0.100574859117039,0.0118539914479087,0.0226432192110554,0.0231019737773624,0.309817914082632,0.139563333616515,0.0469458839520856,0.0255713193441509,0.068139212188146,0.012788491490386,0.024364964743862,0.0022767819216719,0.140848979129499,0.00506895477586158,0.0260300739104579,0.021238637329029,0.169599970803995,364,238806,34652,15216,7580,7636,2166,11965,1085,34.4485410091213,1.39,10946.7625899281
"139","E05000616","2",0.019541862281281,0.111941311092819,0.0105986184105389,0.027782551930215,0.0173346962282186,0.25314867916791,0.155556962674169,0.0433895075185363,0.0198524334608786,0.0617765274523816,0.0136440251230978,0.0375097618853781,0.00327758128371431,0.162383498116974,0.00527669479898808,0.036101638187591,0.0208836503873094,0.277460581005946,364,468890,67501,15561,7439,8122,3160,11048,1353,34.0347664033822,1.01,15406.9306930693
"140","E05000617","2",0.0192845994818223,0.105838013867799,0.0128967430235291,0.025897628232102,0.0208931740427011,0.264139764441636,0.15038975916416,0.0473044765658974,0.0203035041030614,0.0614931456146992,0.0131725790812126,0.0341009362945366,0.00300323544437048,0.1631119936614,0.005637751260613,0.0327696051181662,0.0197630906022937,0.322465594593424,364,981431,111680,15945,7469,8476,3263,11340,1342,33.7643148339241,1.09,14628.4403669725
"141","E05000618","2",0.019797036796313,0.102926274428704,0.010573585240114,0.0277176241192372,0.0247632834542151,0.278133447567839,0.142281046427464,0.0488972923467805,0.021265344106829,0.0689631741436105,0.0153891605241,0.0294104613202948,0.00282139533509609,0.14584988995081,0.00529417847171957,0.0257736679616527,0.0301431378052203,0.251244273966565,364,471279,53832,14742,6884,7858,2669,10587,1486,35.576990910078,1.23,11985.3658536585
"142","E05000621","2",0.0174404887558828,0.10631930560902,0.0138021383069874,0.0222709267238703,0.0199985098906011,0.255559970694515,0.151525499497088,0.0445542710260645,0.0189864772572053,0.0787088202058834,0.0111323589673542,0.0384510312798798,0.00293054848443457,0.166023022190212,0.00543269051669543,0.0306714184599719,0.0161925221343334,0.156554308546469,364,224720,32428,16790,7911,8879,3744,11313,1733,33.5929720076611,4.43,3790.06772009029
"143","E05000624","2",0.0192551754947052,0.118838394606723,0.0112850659437727,0.024225071832516,0.0203034733432833,0.308534616673266,0.137507234016631,0.045581919527276,0.0209050389367772,0.0584254718609444,0.0127267927669987,0.0221792411643467,0.00258647822687907,0.147474947458195,0.00455108484866945,0.0194150853360137,0.0262049079630024,0.306114689414621,364,529754,80667,16402,7710,8692,3644,11319,1439,34.3534325071881,1.5,10934.6666666667
"144","E05000628","2",0.015572026291023,0.106248842491978,0.0113275152413097,0.0234185133250434,0.0195141678981922,0.318262736367863,0.139157976694875,0.0415644594957234,0.0187506850557683,0.0627416593279083,0.0122610808951647,0.0232484305136123,0.00185579245361464,0.159756894968195,0.00513650090521852,0.0215891781976513,0.01959353987686,0.281244318001221,365,363375,54877,16502,7816,8686,3633,11195,1674,35.3498969802254,1.67,9881.4371257485
"145","E05000629","2",0.0162744766096721,0.100287794142543,0.0111223971559167,0.0200440155747418,0.0233338976355736,0.300276508097737,0.145240110603239,0.0413802832797246,0.0171942892613284,0.0720952542181593,0.0110941820439027,0.0267422831668642,0.00221770780429998,0.155437052085097,0.00493200158004627,0.0242875684216466,0.0280401783195079,0.213327459584397,364,240690,35038,15500,7364,8136,3218,10224,2058,37.2817419361374,1.85,8378.37837837838
"146","E05000647","2",0.0104534097589653,0.101484420928865,0.00875404174015285,0.0292842445620223,0.0234880217519106,0.299750146972369,0.151023295120517,0.0565568048206937,0.0171130952380952,0.0622152410346855,0.0116934891240447,0.0277777777777778,0.00365593768371546,0.143095972957084,0.00482253086419753,0.0266754850088183,0.0221560846560847,0.150382486577791,364,151546,13860,10086,5215,4871,1364,7483,1239,38.3572278413018,0.58,17389.6551724138
"147","E05009318","2",0.0182860022614295,0.106363739300871,0.011477791581677,0.0224245140238933,0.0225568826082033,0.302538765654977,0.136103611110668,0.0484389278463631,0.0211470774451906,0.061289844139979,0.0126547556204817,0.0298993520318578,0.0024416421997426,0.152606624489464,0.00510655671036956,0.0288818682151133,0.0177820447597191,0.359036496546549,364,881927,109428,15473,8370,7103,2856,11930,687,31.0034253193188,1.36,11377.2058823529
"148","E05009323","2",0.0167544082173779,0.118949037591869,0.0128873857440074,0.0214927208725093,0.0218907176222025,0.309965964106789,0.127133069854704,0.044399943706766,0.0228588178241589,0.058317280498966,0.0121926842101961,0.0306000338835071,0.0019872945812384,0.149492598963595,0.0044604320416068,0.0278292952499446,0.0187883150305624,0.438596099152886,364,1558514,201784,17055,9406,7649,2924,13517,614,31.3076517132565,1.4,12182.1428571429
"149","E05009324","2",0.0186719107831766,0.101998218033411,0.0118516729293753,0.023117712337726,0.0209073445735471,0.297453975357818,0.142559605870919,0.0505285513431972,0.0212559902105774,0.0667439915595854,0.0139663340480949,0.0241454194115864,0.00247242167436498,0.154128716323224,0.00585633521024699,0.0254761975294013,0.018865602803749,0.286057918687691,364,615271,74123,15189,7854,7335,2768,11541,880,32.6106392775482,1.11,13683.7837837838
"150","E05009326","2",0.0242589831083058,0.113239528703369,0.012847857715071,0.0241560711021069,0.0239623543845559,0.313431631114941,0.123893948168671,0.0500132171302079,0.0243114480526425,0.0574571855785975,0.0139980507255296,0.0237706555494795,0.0023124933157643,0.13556336251864,0.00484090005629892,0.0239684080319794,0.0279739047438399,0.425749500622093,364,679710,74526,7617,4173,3444,1274,5982,361,33.0129972452816,0.43,17713.9534883721
"151","E05009367","2",0.0173540538175028,0.106336733800776,0.0104882863783563,0.0276381176516352,0.0240399109200712,0.306713086775132,0.145673885771524,0.0446469381205691,0.0184821402522635,0.0626379717783894,0.0138919954487547,0.0254986433788134,0.0036273813807389,0.138200313141234,0.00537786033122952,0.029806766573632,0.0195859144793784,0.262504680243076,365,288095,35153,9225,4546,4679,1401,7271,553,33.525528455432,0.52,17740.3846153846
"152","E05009369","2",0.0140539647912113,0.11499350319191,0.00959311294885556,0.0296615141256687,0.0234450031071691,0.293951232655261,0.141506564166301,0.0466662031262901,0.0214003554775263,0.0553402024222882,0.013297814551981,0.0239751774128363,0.00265087152833608,0.148961597128367,0.00574283069622316,0.0298940085957769,0.0248660440739984,0.250833904893507,365,636583,72467,14501,6993,7508,3120,10263,1118,34.4772774274085,1.11,13063.963963964
"153","E05009371","2",0.0167065779320289,0.115766821602078,0.0104952740472921,0.0271946063638241,0.0229957721833575,0.294106778635578,0.135500255407946,0.0455876013027617,0.0222041886903188,0.0584467574059247,0.0131471693191657,0.0355705378782664,0.00363548757558083,0.139132120175779,0.00530741335149568,0.0305004184342949,0.0237022196943075,0.489815472652173,364,772582,96444,7880,4000,3880,1294,5972,614,34.7049492400761,0.53,14867.9245283019
"154","E05009378","2",0.0152023707903171,0.115242635571518,0.00860216785581987,0.0264491294754304,0.021242087970494,0.303122936429963,0.138567218025737,0.0482951891639421,0.0238625199310667,0.057103512699512,0.0135676206735493,0.0278583968174717,0.00243199278455121,0.145389682552465,0.00586094155164361,0.031661002754111,0.015540594952407,0.31573613746205,365,858056,99428,14762,7811,6951,2495,11448,819,32.6623086319137,0.77,19171.4285714286
"155","E05009394","2",0.0168498844715467,0.114727495771897,0.0116570591458041,0.0268097472666206,0.0221439460708416,0.296080369691051,0.139688192277459,0.0460535718539339,0.0202978728472404,0.0562695028703461,0.0130892546628237,0.0249666515804769,0.00234629951644792,0.153340201519735,0.00567220885638741,0.0286945284771682,0.0213132131202211,0.299091657177239,364,456848,52544,7258,3537,3721,1734,4577,947,37.419123726426,0.61,11898.3606557377
"156","E05011099","2",0.0149357742871134,0.0931806481586118,0.0100074082444972,0.0294132419231301,0.0260355846862797,0.287684735249432,0.148070717344082,0.0482854308710338,0.0198013585967027,0.0638301879685087,0.014923217940508,0.0287351992064389,0.00360367147574742,0.154072651021459,0.00616516618324732,0.0290114388317575,0.0222435680114514,0.291064926392442,364,227298,24976,7133,3421,3712,1545,4889,699,35.9714005325627,1.17,6096.5811965812
"157","E05011101","2",0.0169709213087257,0.115109526396574,0.00788020402027544,0.027200945202517,0.0212354092273286,0.29229807636519,0.133678641693347,0.047774396193872,0.0186640575138853,0.0620790235720427,0.0143046273781707,0.0245399258395793,0.00269794133625896,0.156512244908724,0.00506094762881813,0.0275569785166861,0.0264361328980057,0.284367738343201,365,533206,61146,11993,5778,6215,2866,7737,1390,36.6787292592387,3.24,3701.54320987654
"158","E05011103","2",0.0234307149324611,0.102426224661382,0.0099266404272225,0.0256924811057524,0.0228172293364377,0.280399874346324,0.139763845002495,0.0484764491749358,0.0187445719459689,0.0660716595524512,0.0142321266884713,0.0280392482953601,0.00242437681320103,0.156461001164144,0.00541049947336327,0.0289779551712031,0.0267051019088272,0.226246991305847,364,381072,47274,12784,6136,6648,2373,9258,1153,35.8929130157001,0.97,13179.381443299
"159","E05011113","2",0.0188340626830182,0.103035619578577,0.00961685891168124,0.0264953763167883,0.0237405207581885,0.25882069057392,0.160807152570235,0.0498739452497593,0.0214833489592628,0.0613734563634398,0.0131810789683368,0.0321533871401533,0.00396387519699982,0.154299560379346,0.00636683314774924,0.0346392923841817,0.021314940818363,0.197391545209572,364,568317,69573,18155,8876,9279,3888,12593,1674,34.9889837527282,1.54,11788.961038961
"160","E05011467","2",0.0190192671870441,0.106567397013138,0.0100312188312295,0.0274695201606521,0.0193968682000828,0.265478304151895,0.151238741101107,0.0512316849205608,0.0217120582497239,0.0634522267970852,0.015527411354348,0.0305608900704283,0.00279958730879181,0.154303411949356,0.00629335021731129,0.0309289557043499,0.0239891067828966,0.358144850422447,364,740940,79465,16775,8224,8551,3803,11159,1813,36.5097466460519,2.63,6378.32699619772
"161","E05011475","2",0.0120874969952955,0.0894543456612067,0.0115037258335909,0.0220802857044744,0.0185433192541465,0.303492325126198,0.140826207891213,0.0437141581676454,0.0194018062566533,0.0685072628000412,0.00861920950516809,0.0345455169808729,0.00216338724631709,0.175028330071083,0.00545997733594313,0.0301500635280382,0.0144225816421139,0.183459470761665,364,39787,5687,5236,2636,2600,1115,3154,967,39.8609625677311,2.04,2566.66666666667
"162","E05000045","3",0.0103731992022359,0.107746297409721,0.0135229140100485,0.033503356895629,0.023097122027144,0.349473458673797,0.125913554156312,0.0483042792514307,0.0193801376360244,0.0431039934457238,0.013373781573838,0.0235822743829174,0.00281039132162486,0.132415917150325,0.00626025875421559,0.0312380540671153,0.0159010100418987,0.477829421143902,365,3128808,199246,21323,10523,10800,4628,14023,2672,36.3445106233157,3.09,6900.64724919094
"163","E05000051","3",0.0089859275367952,0.109763038982719,0.0148366623208332,0.0339011244926475,0.028867951004296,0.365855385857968,0.120566574589457,0.0457379758868827,0.0196721981067626,0.0434944585682203,0.013308593484939,0.0178783065611106,0.00301759831981601,0.127520127753011,0.00648284603561827,0.0247201944227958,0.0153910360761274,0.771980056539189,365,4484377,286423,16447,8128,8319,3557,9987,2903,39.3152550614878,2.73,6024.54212454212
"164","E05000057","3",0.00938565331545303,0.109297130738429,0.0132437309064335,0.0346029103209791,0.0249256975390724,0.324019000335256,0.131143749364333,0.0511991983998132,0.0220296908490257,0.0463805566751673,0.0158248232373648,0.022435764627885,0.00300826085154952,0.142228282775013,0.00662826921410786,0.0272197507053554,0.0164275301447627,0.475435352330753,365,1944817,126694,19234,9397,9837,4683,11802,2749,37.4574191526365,9.39,2048.34930777423
"165","E05000059","3",0.0104327211637355,0.109463645329706,0.0138296139682042,0.0347644268035578,0.0275936275648237,0.336541216638064,0.124729681227436,0.0513319137513459,0.0210577192786674,0.0490517353183352,0.014686942962362,0.0185211715773949,0.00233823853199941,0.137584337948986,0.00565972861050873,0.0242638431864589,0.0181494361384153,0.514611824573445,365,1952459,112841,15477,7528,7949,3423,9230,2824,40.1405311112315,8.78,1762.7562642369
"166","E05000061","3",0.0117792736445752,0.113923814357973,0.0147417040658454,0.0343274635664712,0.0289279524277027,0.323262876261027,0.131384692363342,0.0549452567545069,0.0211542821118877,0.0485302702284473,0.0152453774494618,0.0198666484826425,0.00296453784128538,0.130940026740149,0.00574362272123921,0.0252098614010068,0.0170523395824358,0.714575056264648,364,4852507,365411,17658,8725,8933,3663,11713,2282,37.2849133546415,2.17,8137.32718894009
"167","E05000062","3",0.00983446744640967,0.102607708533297,0.0113447095360694,0.0313944258467555,0.0229993407900642,0.367396807877881,0.129247376938532,0.0416268528201087,0.0169512148859767,0.0399734598214765,0.0106926571456997,0.0276138103407922,0.00367897836059285,0.135807267342196,0.00617338294943838,0.0328087568274037,0.00984878253730692,0.454319324985399,365,2051054,152298,18500,9328,9172,4045,12330,2125,35.5541081069054,3.43,5393.58600583091
"168","E05000095","3",0.0131772424823352,0.111394013546815,0.0136034308953574,0.0351298773804038,0.0241449103510314,0.302205328456018,0.138303644304094,0.0507588827258445,0.0191171451981462,0.0451523820157926,0.0145234317131359,0.0272115797436264,0.00265620748927845,0.148437807158393,0.00571029567410898,0.0312139764637056,0.017259844401913,0.297290629738386,365,928451,77501,16377,8588,7789,2978,11835,1564,35.5268364157318,1.4,11697.8571428571
"169","E05000132","3",0.0184452561256706,0.112475848192826,0.010439706037053,0.0301459827771482,0.0243855021245601,0.334744380335535,0.124316392335871,0.0495686297486348,0.0202056249242655,0.0475046572540644,0.0142254310706425,0.0199939012941773,0.00290154584881867,0.134689518615035,0.00505473521896085,0.0239567284837525,0.0269461596129852,0.365477184976064,364,1075553,100915,13005,6643,6362,2345,9260,1400,36.0306036145006,1.02,12750
"170","E05000134","3",0.0137836931509384,0.112518646145307,0.0109853259172747,0.0293597289515374,0.0218145445715145,0.309491321592525,0.1387041940818,0.0441031926826166,0.0199528209160605,0.058453497380867,0.016842239156327,0.0210744805097191,0.00233004544455879,0.150978850356734,0.00632523502815713,0.0239248834977278,0.0193573006163346,0.123756992710804,364,249180,22643,12673,6216,6457,2839,8253,1581,36.6553302287114,0.69,18366.6666666667
"171","E05000135","3",0.0129212846585449,0.128560277646052,0.0132108490110748,0.0308973557319054,0.0284171741037144,0.35709159885685,0.11197747273269,0.0436528752900889,0.0169625958395058,0.0458330011037018,0.0116413262886663,0.0138885974593875,0.00219901044529962,0.131097113169303,0.00545765855746593,0.0187734221890226,0.0274183869167272,0.241620405501625,364,671462,66837,12538,6160,6378,2589,7844,2105,39.5795980208949,2.45,5117.55102040816
"172","E05000137","3",0.0189123967483785,0.12364681567201,0.0111999775298256,0.0300234298380509,0.0207427797010062,0.327638548520362,0.118696355384533,0.051063471220622,0.0196660838465193,0.0508200443317815,0.0136951031404409,0.0172739465350289,0.00252789461488228,0.137187436363764,0.00445190329398712,0.0204993528121657,0.0319544604466415,0.257862161403321,364,605910,59894,12041,5746,6295,2586,7383,2072,39.8376380681862,3.26,3693.55828220859
"173","E05000144","3",0.0153046474268223,0.129259445813799,0.0121781478843225,0.024997094054286,0.0223981354260116,0.326252760648428,0.131351726727846,0.0365523263958226,0.0173999087980114,0.0542949877652234,0.0116804115415222,0.0246364587400415,0.00278970788539546,0.14154190969811,0.00529627234225185,0.0258614266256158,0.0182046322264909,0.232008105931913,365,477317,55977,14375,6998,7377,2835,9835,1705,36.258295653088,1.26,11408.7301587302
"174","E05000170","3",0.0120090585204228,0.109087714027385,0.0119126912818827,0.0269941641134072,0.0237601929612235,0.309857518203488,0.143323592684026,0.0507515227440855,0.0208181578552054,0.0615049728329417,0.014188658709756,0.0209230280853814,0.00261892142385429,0.146319480070405,0.00548159527460412,0.0250611506815148,0.0153875805304166,0.252089739759941,364,487405,57246,16084,8122,7962,3629,10835,1620,35.3098731661098,1.77,9087.00564971751
"175","E05000171","3",0.0116144486968024,0.119330394770272,0.0123847124819028,0.0317199466057984,0.0221541576096819,0.3134610653837,0.142414111555167,0.0509341968891022,0.018925905463227,0.0502123266402384,0.0158670306936004,0.0185770687228543,0.00304879278291063,0.146374315937201,0.00697673480745422,0.0208031713897414,0.0152016195703461,0.538239774160403,364,692293,83063,14214,6900,7314,3399,8766,2049,38.1356409189109,2.25,6317.33333333333
"176","E05000173","3",0.0178430084643366,0.121505975268576,0.0144083085667833,0.031213380037857,0.0242956488255069,0.323112162957693,0.130233361513455,0.0542389426036689,0.020200947771169,0.0498185987216736,0.0153939525512254,0.0184443780657767,0.00311460329810422,0.130585150845522,0.00644313254138477,0.0197746805174472,0.0193737674498205,0.63278626945039,364,1742246,200406,14326,7171,7155,2515,10002,1809,38.0018846858488,1.85,7743.78378378378
"177","E05000174","3",0.0138950323097747,0.117865825470678,0.0148636603998231,0.0336675169530702,0.0259002005434295,0.332113055942637,0.129570843712481,0.0559966808898408,0.0208924348899007,0.0470379103574196,0.0163286584209949,0.0185253240123319,0.00352780170478544,0.124099134304234,0.00594978765011657,0.020742775614185,0.0190233568242967,0.642262447035096,364,1656239,171926,13633,6935,6698,2350,9479,1804,38.295606250245,2.14,6370.56074766355
"178","E05000175","3",0.0172889073701513,0.117968781383916,0.0156923651516254,0.0290759597981875,0.0244443045079925,0.306044820439215,0.139196115750125,0.0504487798204881,0.0220709340287692,0.0469294383710818,0.0138070230486194,0.0234427334800495,0.00303891307014906,0.139235201448777,0.00540196926778372,0.0290254741040961,0.0168882789589741,0.477660173714313,364,2498566,262151,20803,10505,10298,4379,14678,1746,33.5288660290304,4.28,4860.51401869159
"179","E05000179","3",0.0114870514728781,0.118960684833757,0.0134352769815133,0.0306983450504773,0.0250106055070168,0.321937828433548,0.135686734165917,0.0492990556807509,0.0198010333319438,0.0489655645930551,0.0139318354025311,0.0172017645601964,0.00246562712263399,0.146701748621284,0.00598444852589583,0.0225989254720983,0.0158334702445029,0.495189565414294,364,1135609,120244,15932,7990,7942,3571,10191,2170,37.2487446643152,3.27,4872.17125382263
"180","E05000182","3",0.013867188483336,0.111988077876439,0.0106097501623684,0.028801729244949,0.0242554127011565,0.315738243601341,0.138740692134319,0.050440786282845,0.0188229923791719,0.0574843043833607,0.0159985365861845,0.0174216729572203,0.00209107065838518,0.146452144522184,0.00595938355371249,0.0202897626483762,0.0210382518246521,0.584487425658296,364,827814,100830,13225,6511,6714,2896,8710,1619,37.2232892257936,1.54,8587.66233766234
"181","E05000188","3",0.0129067298853,0.116171578404622,0.0119690928407467,0.0286245359981064,0.0237033176938166,0.31112118270711,0.136922532097096,0.0525462075242162,0.0212427085416716,0.0535590757210722,0.0126590175545472,0.0238299262184236,0.00292300550288355,0.142847444067473,0.00538728446733592,0.0233987232722982,0.0201876375032799,0.350141071196933,364,768640,92689,14944,7309,7635,3474,9717,1753,35.9911001080266,1.72,8688.37209302326
"182","E05000191","3",0.0122785038592617,0.110517151684379,0.0140568431557825,0.0288701440720254,0.0244322585439913,0.315941882810095,0.140223380649545,0.049538693478007,0.0206871290702736,0.0553408572126257,0.0134782193249743,0.0224468887025024,0.00317446835617747,0.140366709488369,0.0047510855832422,0.0252789603881557,0.0186168236205926,0.273023474600952,364,509785,56115,13622,6773,6849,2809,9239,1574,37.2689766549949,1.44,9459.72222222222
"183","E05000192","3",0.0162712673230685,0.123514817736485,0.0117755475696575,0.0289147943631246,0.0218784390490938,0.30584285310817,0.139062971727973,0.0496221306765614,0.0196044058784001,0.0554606012796915,0.0156248478296861,0.0168056894654318,0.00207316835636583,0.145294650422181,0.00608437783036784,0.0192951958005863,0.0228742415831556,0.561186372902959,364,1144550,146048,13083,6598,6485,2829,8692,1562,36.9123289762646,1.47,8900
"184","E05000196","3",0.0118749292872394,0.108775283071706,0.0108430244920918,0.0308544348234969,0.0263673340346434,0.312783503003838,0.135197983693337,0.0502078654254922,0.0217446252283872,0.0486937096335454,0.0161854989291781,0.0193678740594701,0.00233422321079664,0.156314318521568,0.00600847830953774,0.0240114456376345,0.0184354686380381,0.528389080848184,365,1856020,128613,13991,6767,7224,2880,8350,2761,41.0265170466193,10.4,1345.28846153846
"185","E05000215","3",0.0162036156041865,0.106178242943229,0.0111766571519188,0.0331144941325722,0.0237963843958135,0.301481129083413,0.141443070091976,0.0523342848081192,0.0193593403108151,0.055442435775452,0.0160482080558199,0.0206343165239454,0.0025499524262607,0.145902315255312,0.00578813828100222,0.025407548366635,0.02313986679353,0.224095859861655,364,449388,39477,13160,6479,6681,2425,8650,2085,39.1823708224415,2.13,6178.40375586854
"186","E05000250","3",0.0126495395404613,0.109695316659205,0.0148743089931701,0.0345802414647493,0.0312489085187925,0.335423685221583,0.125986302109297,0.0596893366651955,0.0216909729609014,0.0432025461015202,0.0161391041863133,0.0192174780936414,0.0029635368542268,0.121390703173207,0.00548942281944546,0.023093890139572,0.0226647064987188,0.632856999942825,364,2656024,190639,11405,5567,5838,2066,8353,986,35.5775537047076,0.56,20366.0714285714
"187","E05000251","3",0.0127479410269446,0.113953838332486,0.0145472292831723,0.0328467717336045,0.0267086934417895,0.320368479918658,0.131698627351296,0.0521630910015252,0.021069242501271,0.0470971021860702,0.0154501270971022,0.022489476359939,0.00223040162684291,0.135307778342654,0.00553533299440773,0.0293767158108795,0.0164091509913574,0.470821268970351,364,1670753,153918,14206,7097,7109,2870,10104,1232,34.8399971844263,0.76,18692.1052631579
"188","E05000252","3",0.012306410759175,0.108123900592235,0.0153554059776479,0.0333885192917531,0.0306934214221804,0.347282424866376,0.119149933350782,0.0547271381877847,0.0219916334145181,0.0470470440006574,0.0153988823104367,0.0180192008876128,0.00268422878637556,0.124914895078566,0.00598364768171151,0.0235272174886157,0.019406095903573,0.803421733550039,365,3215282,247606,12013,5828,6185,1709,8813,1491,37.5022891863831,0.89,13497.7528089888
