"","area_id","representativeness_norm","h_items","h_items_norm","h_items_weight","h_items_weight_norm","f_fats_oils_jan","f_fats_oils_feb","f_fats_oils_mar","f_fats_oils_apr","f_fats_oils_may","f_fats_oils_jun","f_fats_oils_jul","f_fats_oils_aug","f_fats_oils_sep","f_fats_oils_oct","f_fats_oils_nov","f_fats_oils_dec","f_fats_oils_weight_jan","f_fats_oils_weight_feb","f_fats_oils_weight_mar","f_fats_oils_weight_apr","f_fats_oils_weight_may","f_fats_oils_weight_jun","f_fats_oils_weight_jul","f_fats_oils_weight_aug","f_fats_oils_weight_sep","f_fats_oils_weight_oct","f_fats_oils_weight_nov","f_fats_oils_weight_dec"
"1","E01000001",0.284288112466415,3.08388323994057,0.754473706480771,2.64636065817492,0.764969784029824,0.0220338983050847,0.0216267042783263,0.021455938697318,0.0253823625122031,0.0243645661001654,0.0205403697266551,0.0212577502214349,0.0239935587761675,0.0257258913795697,0.0257009345794393,0.0218818380743982,0.021559131385721,0.0189563678045789,0.0211514207621191,0.0204506113639452,0.029196470760758,0.0263418389475862,0.0188764773574107,0.020510749926534,0.022019750783955,0.0246007559999809,0.0276419227993485,0.020520285668783,0.0196947376184542
"2","E01000002",0.211394099069902,3.10980799408879,0.760816211637415,2.63574472312327,0.761901090607916,0.0181818181818182,0.0190499752597724,0.0181276384405264,0.0158612143742255,0.0194741966893866,0.015914427341508,0.0179423120599591,0.0142857142857143,0.0118147448015123,0.0186766275346852,0.0208276981336219,0.0225041896097678,0.0156555300001154,0.0162510501504433,0.0167453768082928,0.0143430940759064,0.0153925152864851,0.0141367360732954,0.0127407175266094,0.0171954545211293,0.0126499250918047,0.0139580142610369,0.0202938771533267,0.0193882331864549
"3","E01000003",0.242093642431441,3.24651508408476,0.794261675316335,2.73167110598593,0.789630033809416,0.0241858994625356,0.0179767359887205,0.0241261985771729,0.0217464598786244,0.0227119784656797,0.021226014603498,0.0213087248322148,0.0217059521790741,0.0174695606140815,0.0187704494575512,0.0155343440014973,0.0212211466865227,0.0318710473018686,0.0204974081332944,0.0321724389995181,0.0287808815907169,0.0280001817041646,0.0293845565882575,0.0323007158966236,0.0294947618589794,0.021875697686041,0.0276704809327752,0.0188808421122154,0.0240565345875202
"4","E01000005",0.412035836790827,3.19584185198246,0.781864441611625,2.74875538117434,0.794568496849521,0.0248266027095352,0.023466357644673,0.0261857390411399,0.0253996206989976,0.0299327644168606,0.0270906157569239,0.0243103573768105,0.0245505662469312,0.0242753623188406,0.0227178851714168,0.0223565804274466,0.0295332507228418,0.0220298463940637,0.0241640103775288,0.0234730346859896,0.0200709574951301,0.0238073886786598,0.0266012538667973,0.0206398751164094,0.0228482267030226,0.021555240568696,0.0198206550534417,0.0182204902557627,0.0234293663628794
"5","E01000006",0.165697600350299,3.19003131606505,0.780442890849433,2.71269236416487,0.78414394710118,0.0315913788012991,0.0265738690287884,0.0245481521445913,0.0416216216216216,0.0320621811999028,0.0266796022313849,0.0299661672305462,0.030969030969031,0.0347696879643388,0.0320549513451631,0.0411352040816327,0.0414110429447853,0.027301068231597,0.0236353279640718,0.0209045808591822,0.045543546337626,0.0267902453393686,0.0293993048334605,0.031269655737664,0.0259003462922434,0.0374086187366038,0.0195780448686217,0.0328880148934593,0.0293484970824547
"6","E01000007",0.160021269091707,3.2521685002039,0.795644786634703,2.66153190671062,0.769355258352822,0.0307028672925653,0.0325779036827195,0.0359147025813693,0.0340573880396889,0.0362212432697014,0.0274081958488558,0.0308836789900812,0.0250673854447439,0.0366616989567809,0.0358790363915941,0.0288666058948648,0.0311145116041826,0.0270647817402744,0.0180271855526376,0.0337841490779136,0.0254579406740026,0.0264226767793342,0.0212802152321228,0.0263171675442935,0.0253009079751035,0.0306486429006502,0.0300488432677738,0.0235606526942562,0.0216025254563472
"7","E01000008",0.180548666730835,3.3825397572016,0.827540185335824,2.76204754758435,0.798410794624217,0.0266927083333333,0.0270665691294806,0.0223274695534506,0.0353097934710193,0.0347744360902256,0.0246589716684155,0.0285343709468223,0.0393646408839779,0.0283732660781841,0.11864406779661,0.0309423347398031,0.0542888165038002,0.0198418127077344,0.0230965352635567,0.0182441985982374,0.0315144310843975,0.0395983094397724,0.0178196089512854,0.0242339080204638,0.0532436739907311,0.0203446705711088,0.0345215570793938,0.0218600304198216,0.0518969034508714
"8","E01000009",0.158430941088429,3.22262793442462,0.788417671202323,2.63033927121638,0.760338564591283,0.0204554226167503,0.0393309222423147,0.0405866302864939,0.0403817914831131,0.0342114266164899,0.0353798126951093,0.0292318150917743,0.035650623885918,0.0208514335360556,0.0284149263950702,0.0226709174636911,0.0456533624931657,0.0220946035976016,0.0398044307912246,0.0342382944842696,0.028978580376497,0.0367016109900046,0.0294870850443473,0.033269785573042,0.0318431968382219,0.0145872570879867,0.0247134730456276,0.0169702420219521,0.039187353740002
"9","E01000010",0.154674957137291,3.27282287801145,0.800697891362433,2.74178566990863,0.792553798473013,0.0221503235440518,0.027122321670735,0.0316945345645121,0.0330855909853752,0.0345537757437071,0.0296495956873315,0.0251177394034537,0.0261780104712042,0.0347826086956522,0.0268745852687459,0.0241879751209399,0.0391746411483254,0.016949892662736,0.0211524508741111,0.0307159633687301,0.0250965017132284,0.0263166803912843,0.0201740540584887,0.0167918182198517,0.0296689240187624,0.0312286718156433,0.0214984592521946,0.0139309331611411,0.0309830244486105
"10","E01000011",0.185060854072049,3.32387501109757,0.813187823398246,2.79657330195027,0.808390975813498,0.033543673198273,0.0354637568199532,0.0343897505057316,0.0479910714285714,0.0411352040816327,0.0241545893719807,0.0298710115410726,0.0335835638087712,0.0291906236178682,0.0261660978384528,0.0280373831775701,0.0560375994215474,0.0338558782723435,0.0395106521117435,0.0356541392996701,0.044031444387429,0.037179651214312,0.01843336540912,0.023145267849253,0.0378624041190022,0.0242514677094737,0.0267683260926669,0.0169243777621181,0.0442592750608257
"11","E01000012",0.171411480082022,3.1948081753287,0.781611552057906,2.65820283783549,0.768392941636632,0.0323270104194496,0.0363380281690141,0.0292460423933459,0.0363736566547258,0.0293510662692043,0.0327102803738318,0.0272865083375442,0.0325077399380805,0.0286940198444623,0.0328317373461012,0.0279361459521095,0.0330415136966958,0.0302427972112664,0.0290146661182601,0.022765579964754,0.0375421400028974,0.0283391867269254,0.0281940159486114,0.0247593912516947,0.0286273266096929,0.0190542233217446,0.0240834385039383,0.0195478734496675,0.022237311585304
"12","E01000013",0.0644720286471075,3.34450270108966,0.818234398937456,2.82999919284284,0.818053225158879,0.0259865255052935,0.0115384615384615,0.0199818346957312,0.0273858921161826,0.0254237288135593,0.0298651252408478,0.0361990950226244,0.0291120815138282,0.0218181818181818,0.0241820768136558,0.036036036036036,0.0378338278931751,0.0350598595543273,0.0103495296781779,0.0263383559965699,0.0287368588417035,0.0272157118576394,0.0237949897736934,0.044263808125686,0.0447816787673326,0.0283239067666666,0.0276705246618605,0.0329178223026743,0.0321667680170882
"13","E01000015",0.0768293860817296,3.23754448906091,0.792067014380627,2.81811704201549,0.814618513293689,0.0336341263330599,0.0476653696498055,0.0235183443085607,0.0226104830421377,0.0355912743972445,0.0303326810176125,0.0175706646294882,0.0225155279503106,0.0234375,0.0113550340651022,0.0208514335360556,0.02106149957877,0.042912849673632,0.0446438869763333,0.0332711503550342,0.0241914118316417,0.0420195995282263,0.0420684844919831,0.0213171464450322,0.0240450390617602,0.0392063996824516,0.0179193977631878,0.0218462324847154,0.019762416594801
"14","E01000017",0.0897030804782358,3.165015525276,0.774322764071376,2.62900314822062,0.759952338429574,0.0176767676767677,0.0230566534914361,0.0248990578734859,0.0178954903364352,0.0241518113858539,0.0251461988304094,0.0176125244618395,0.0145833333333333,0.0266927083333333,0.0182370820668693,0.0205635948210206,0.0286512928022362,0.0130395406824622,0.022326551045327,0.0228711230649492,0.0188599780599924,0.0164928917237922,0.022232117801899,0.0190957555277187,0.0108225303165943,0.0213509852580157,0.0188135552856565,0.0155093085886157,0.0265138228026391
"15","E01000018",0.0766075579282099,3.2458217257092,0.79409204481387,2.73782004818344,0.791407476717777,0.03,0.0285714285714286,0.0244094488188976,0.028125,0.0284005979073244,0.0281501340482574,0.0266222961730449,0.0330188679245283,0.028006589785832,0.0320754716981132,0.0229312063808574,0.0309446254071661,0.0280464475136223,0.0330375533938916,0.0280212603932559,0.0285301798887106,0.0268514405125662,0.0232618760938916,0.0182128807941228,0.0470333488950992,0.0430493803410952,0.0290303622041273,0.0274349151958974,0.0281511443102916
"16","E01000020",0.126694868227285,3.23607710956572,0.791708019191636,2.77061532251689,0.800887436997024,0.0340954673084637,0.0387426900584795,0.0351302241066021,0.0398589065255732,0.037199124726477,0.0360668185269552,0.0419977298524404,0.0313978494623656,0.0344305713204692,0.0255172413793103,0.0357511172224132,0.0330022428708747,0.0267328965401505,0.0409167718328926,0.0264262789611857,0.0340794080377707,0.0286564161557389,0.0383030277156636,0.0368390548849072,0.0361308722945011,0.0335201365476809,0.0237131299881928,0.0311720429829751,0.0255902225117618
"17","E01000022",0.142549815154741,3.32824051775495,0.814255846968593,2.86987916756512,0.829581123125537,0.0233602875112309,0.023511755877939,0.0187793427230047,0.0209823557463042,0.0197119029567854,0.0169820475497331,0.0221336874723329,0.0286885245901639,0.0221793635486982,0.0293560606060606,0.0217522658610272,0.0358139534883721,0.0206181698897128,0.0292483369545052,0.0235191300615666,0.0259365255938459,0.0235319231121095,0.0198440636291865,0.0286670711509109,0.0384621183833227,0.0290235363101376,0.0376815243784361,0.027414942285835,0.0362069034014264
"18","E01000023",0.183487035851987,3.32373427698727,0.813153392721866,2.85151288466212,0.824272076748074,0.0311221767739641,0.0247093023255814,0.0305857164704083,0.0357087408787455,0.0340117470290944,0.0287492590397155,0.0325110276098677,0.0298107818636201,0.0296528867957439,0.0308076602830974,0.030584656978709,0.0455502104630186,0.0290277567023405,0.0263446565690131,0.0328528694236121,0.0312787875971567,0.025819078401908,0.0239569221552553,0.0243833671991211,0.0284503233787173,0.0324726673104612,0.0248112139305989,0.0303111664381227,0.0364395837220692
"19","E01000024",0.131911636122821,3.14839441104519,0.770256399464198,2.80044077495585,0.809508926226144,0.022463768115942,0.027169505271695,0.0318138651471985,0.0225366876310273,0.0252503265128428,0.0275611024440978,0.0337139749864057,0.0252416756176155,0.0249433106575964,0.0334384858044164,0.0284588441330998,0.0353724511027882,0.0188748567415278,0.0272727828360504,0.0276293002529937,0.0167078456221948,0.0224593565085434,0.0263006529244792,0.0196323051402637,0.03798117176039,0.0224077705698566,0.0208554929572686,0.0228459698967622,0.0275824852499451
"20","E01000025",0.1563323462968,3.32812746999791,0.814228189773548,2.86050526697746,0.826871458180242,0.0337679705784019,0.0359683794466403,0.025752508361204,0.0307745504840941,0.0352601156069364,0.031987814166032,0.0232632249840663,0.0258181818181818,0.0232002729443876,0.0321158690176322,0.0393026941362916,0.0368593789447109,0.0366950607119672,0.0329505027219589,0.0321684172171832,0.039187021210282,0.0377343336665066,0.0363287079694927,0.0316267715790228,0.0349194338537416,0.0272212152887491,0.0407854347903472,0.0382491612879821,0.0282705457786869
"21","E01000027",0.0797354312103804,3.20552466982912,0.784233348247043,2.77239333064868,0.801401396608832,0.0105820105820106,0.018018018018018,0.0195503421309873,0.0368324125230203,0.0255941499085923,0.0163265306122449,0.0154211150652432,0.013801756587202,0.0216172938350681,0.0788321167883212,0.0214646464646465,0.064773735581189,0.00355447320245427,0.0120038016123032,0.0243025455486169,0.0446721710635865,0.0183925694019616,0.0180733563771937,0.00414544630634405,0.0164951542936581,0.0194901250033316,0.0112255518705811,0.0258345130272717,0.0195720210050279
"22","E01000040",0.166847330608398,3.36182530936429,0.822472384442747,2.81289206557751,0.813108156387127,0.0317529360591562,0.031015037593985,0.0261201527024312,0.0223272918308379,0.0282532480923902,0.0230769230769231,0.0282752120640905,0.028361858190709,0.0265048303195442,0.0343904448105437,0.0268134349421394,0.0355583281347473,0.0356875455176555,0.0400976240983904,0.0300017579745714,0.0233106386397123,0.0282565892592888,0.02307612103796,0.0248343472571524,0.0318891262725378,0.0289408510386491,0.0351336591748915,0.0260604527319963,0.0253878751811721
"23","E01000041",0.132420421760634,3.25202823043149,0.79561046955884,2.72905981619385,0.788875201779202,0.0403755868544601,0.0340425531914894,0.0353103448275862,0.0392397302268547,0.0405447229959765,0.0325765054294176,0.0372184133202742,0.0352011494252874,0.0324797001873829,0.0379175443876016,0.0376422526991538,0.0424341338307298,0.0395972973916547,0.0304662889571726,0.0331014376925955,0.0285082315045325,0.0342748537595257,0.0300000559050657,0.0309528074489454,0.0252293520404053,0.0319121667163353,0.0335471939454809,0.0320416926658461,0.0292762698185189
"24","E01000042",0.139616311688972,3.2545974345961,0.796239026750523,2.79739844745571,0.808629496355714,0.0274542429284526,0.032043530834341,0.03070407623081,0.0324693819424665,0.0277777777777778,0.0357142857142857,0.0244816387709218,0.0262610504420177,0.0310839532412327,0.0346205059920107,0.0310006138735421,0.038430256201708,0.02942663593067,0.0318920157746867,0.0370066422494109,0.0289194572491592,0.0244079603494533,0.0255391162738862,0.0259649584455485,0.0293727636092262,0.0424863865975384,0.0363398839073333,0.0290503378918374,0.031180393103921
"25","E01000043",0.195247220530023,3.26367633643442,0.798460185007107,2.83586143428416,0.819747792962947,0.0287720888083371,0.0285281494572078,0.0281810418445773,0.027520701412567,0.0320424158598432,0.032103825136612,0.0287165893527723,0.0316702819956616,0.028954802259887,0.0312565554856304,0.0325704225352113,0.0433377684850789,0.0334830236531833,0.03338649064994,0.0276588562371358,0.0271847615132554,0.0348149087307978,0.0277105630608579,0.0304153865126729,0.0279583938472195,0.0331441924463563,0.0260423408040863,0.0292656887368915,0.0356846917124293
"26","E01000044",0.181898991052886,3.39306046819475,0.830114082983767,2.84440956228492,0.822218756098829,0.0305466237942122,0.030633557669993,0.0292869269949066,0.03086014445174,0.0313995787861382,0.0316326530612245,0.0251001898333685,0.0326890956812217,0.0308227114716107,0.0331031681559708,0.0352337110481586,0.0490956072351421,0.0269790103423678,0.0277099920363748,0.0333469542573499,0.0387839637922337,0.0251324863313551,0.0288403598140902,0.0229384566499898,0.0331563944861428,0.0248018289029443,0.0239369258900889,0.0399138272489834,0.040140613348572
"27","E01000045",0.135313615717334,3.28585094354399,0.803885214657722,2.83073449174905,0.818265774209493,0.0308437420341575,0.0349688262401735,0.0352941176470588,0.0308903694730466,0.0302325581395349,0.0301953818827709,0.024513722355449,0.0299419492820043,0.0345768880800728,0.0306345733041576,0.037037037037037,0.0547877591312932,0.0334131491709716,0.0361594489809696,0.0396583638154917,0.0325790292855306,0.0276857487025533,0.0264968892390477,0.0233936828090231,0.0330168769865315,0.0434989283993098,0.0356195337110772,0.0367844175103225,0.0442633027235983
"28","E01000046",0.12062449941238,3.24727756560433,0.794448216833452,2.8487429055218,0.823471373208973,0.0336771844660194,0.0462899931926481,0.051327961802447,0.046002538071066,0.0389067524115756,0.0391577391946805,0.0454834605597964,0.0366915422885572,0.0357751277683135,0.033237456056248,0.0414703110273327,0.0393980848153215,0.0313417013945309,0.0518021757249202,0.0635455415017256,0.0534442551899106,0.0396422560018341,0.0458516827977849,0.0398558884554944,0.0430961337470664,0.0419500982224213,0.0285581164445327,0.0352941988507426,0.032978753106067
"29","E01000048",0.106790531522979,3.2660758655008,0.799047231094026,2.65039693846749,0.766136530691566,0.0292307692307692,0.0232843137254902,0.0237373737373737,0.0281195079086116,0.0237134207870838,0.023028209556707,0.0238365493757094,0.0179856115107914,0.0311948204826368,0.0247131509267432,0.0345377258235919,0.0255863539445629,0.0298855917036544,0.0219738246180959,0.023795702904338,0.0207760010383298,0.0195280956715186,0.0301970060112917,0.0217971396243025,0.0175672556836755,0.0228387780026637,0.0158599924821138,0.035922510318556,0.017724791344858
"30","E01000049",0.134766208581011,3.2313870690505,0.79056059823703,2.79293951776521,0.807340576619167,0.0293835835196423,0.0242445537596627,0.0223840345199568,0.0244776119402985,0.0244764067625536,0.026176552492342,0.0231345715216683,0.0265123226288275,0.0233196159122085,0.0327027027027027,0.0523019104290636,0.0246384574183182,0.0297801016471873,0.0247969943037208,0.0253982101574347,0.0171953100088794,0.0240403630741506,0.0239730356297603,0.02512412853499,0.0297569818979048,0.0263820938670009,0.0234835160547995,0.0213012222612823,0.0203746961845738
"31","E01000050",0.125393804141255,3.32512262363324,0.81349305248145,2.69971025576329,0.780391276190835,0.0370639534883721,0.0346097201767305,0.0383631713554987,0.0387418488684311,0.0357368753953194,0.0317513368983957,0.0351437699680511,0.042400287459576,0.0457000415454923,0.0527638190954774,0.0642763445561872,0.066528681253696,0.0335566574578468,0.0336919847219721,0.0300574884837056,0.0476368318975304,0.0344977126015181,0.0322325329144022,0.0336037727012353,0.0451031811304564,0.0797324329397222,0.0733623408439246,0.131978291028699,0.109912482308354
"32","E01000052",0.183548863753238,3.33415820011913,0.815703611167074,2.81780937043968,0.814529576263063,0.0400313971742543,0.0314619442351168,0.0361301369863014,0.0313653136531365,0.0348071495766698,0.0291842475386779,0.0321576763485477,0.0330755306894849,0.0318459191456903,0.0371787862219792,0.0352941176470588,0.0387221684414327,0.0360929440690501,0.032332876373604,0.0293732860304943,0.0370466276310332,0.0320740936900297,0.0255883866205682,0.0312471441751197,0.0300152866024766,0.0301467260880364,0.0345280064584377,0.0332344726752646,0.029916274903981
"33","E01000055",0.12947937386299,3.32860262437344,0.814344436549111,2.81515657688577,0.813762746955145,0.0356526739505463,0.0294290759270159,0.032520325203252,0.0446115288220551,0.0450743494423792,0.0285714285714286,0.0417741103661681,0.0396090534979424,0.0360408821947283,0.0364077669902913,0.0283544303797468,0.0417721518987342,0.0418482699100208,0.038793748669381,0.0348921515316295,0.0402355928298759,0.0484414171136517,0.0341768138414196,0.0505285859748115,0.0466377408312092,0.0436955695051682,0.0409967152362808,0.0315062469479154,0.0390312704070408
"34","E01000057",0.0858003517360965,3.29567324633718,0.806288246360925,2.74953129794509,0.794792787096095,0.0367864693446089,0.0411575562700965,0.0396964389959136,0.0474040632054176,0.0403045230631438,0.0407110091743119,0.0358306188925081,0.0426726558113419,0.0403225806451613,0.0441254651780968,0.0426335671883432,0.0451162790697674,0.0359161051251645,0.0362895900749252,0.0380500495335048,0.0444049974779808,0.0311604022768608,0.0389849923938866,0.0285100927616462,0.0416288309524647,0.0279874702133886,0.0352403083790584,0.0370926228395606,0.0382511232832987
"35","E01000058",0.096451961022654,3.2936395268394,0.805790695783277,2.76854882572358,0.800290085460379,0.0235811350919265,0.033921302578019,0.0287175452399685,0.0371004566210046,0.030117852466172,0.036178107606679,0.0381338742393509,0.0355462624150549,0.0349278663629461,0.0298565335401318,0.0366636113657195,0.0487901626338754,0.024480000811772,0.0352155919480182,0.026090551447341,0.0344145076986451,0.0239275277150713,0.0293031266086668,0.0319825103705805,0.0325051377128348,0.032010879556813,0.0205528201713083,0.0327933877835053,0.0396296445607691
"36","E01000065",0.123163552357399,3.33260028057072,0.815322465304978,2.77252752986062,0.801440188880722,0.0213351686166552,0.0258064516129032,0.0284191829484902,0.0179372197309417,0.0289968652037618,0.0235640648011782,0.0151315789473684,0.0253846153846154,0.0202166064981949,0.0288611544461779,0.0299079754601227,0.0372262773722628,0.0177729854282878,0.019867506317016,0.0302006737274029,0.0220031286640484,0.0421848704391106,0.0267317171009404,0.0116335970645693,0.0221464946161721,0.019877781659578,0.0377680545586918,0.013348607189604,0.0280679645713549
"37","E01000066",0.173264196767444,3.28853831069503,0.804542680488095,2.80166467421033,0.80986271245157,0.0321522309711286,0.0376282782212087,0.0338066260987153,0.0308542892812556,0.0348692403486924,0.0349829351535836,0.0310064091460246,0.0326663246109116,0.0273922571219869,0.0347167429382989,0.032132078821232,0.0359049005337215,0.0387102174304073,0.0412849140256894,0.035004618389629,0.0312991062973564,0.0322180333895669,0.040198950615121,0.0280496317706129,0.0374255279159721,0.0297531442564547,0.0352594299940489,0.0282664230409154,0.0302433879607736
"38","E01000067",0.173847613834745,3.27247273903993,0.800612229673235,2.75506938303663,0.796393652701214,0.0312091197906933,0.0303370786516854,0.0314585319351764,0.0393601347084824,0.032560706401766,0.0320192115269161,0.0381085395051875,0.031672203765227,0.0294325406169061,0.0314650934119961,0.0331996434937611,0.0357848952155002,0.031099391159405,0.0308567016670285,0.0320695974268919,0.0352969935568309,0.0338480055935784,0.0194428845115231,0.0334797653117929,0.0363943783819567,0.0269618880193,0.0269665057844443,0.0275636672121775,0.0291636976705952
"39","E01000068",0.246742333239814,3.29445854871421,0.805991069928954,2.74623838560265,0.793840921961748,0.0306266371146484,0.0262228946041351,0.0286753691418789,0.0750168956972291,0.0392785571142285,0.0389823553549446,0.0294053105113013,0.0263416551995282,0.0280821917808219,0.0345821325648415,0.028150826446281,0.039119804400978,0.025480036799182,0.026618721789786,0.0295616343924048,0.0662165463178307,0.0354146565204871,0.029710817905286,0.0250066930953654,0.0260038670119844,0.029412351733231,0.0249340554714448,0.0290831962621702,0.027886584839402
"40","E01000069",0.19898979185242,3.23956243140695,0.792560705069548,2.83200021643036,0.818631650694661,0.039008719596145,0.0368634801624492,0.0363691931540342,0.0333769633507853,0.0393833002595024,0.0345027544215715,0.034398388025331,0.0369725967812092,0.0363820843600522,0.0381585045573923,0.0376569037656904,0.0514686424980154,0.0446913606419232,0.0375185753458675,0.0359173627030016,0.0306479439225856,0.0335541850095027,0.0270316508289723,0.023854884566434,0.0372819750689594,0.0288933105792807,0.0327602162970917,0.0309511204691844,0.0438540560492916
"41","E01000070",0.185937384592308,3.21993104885039,0.787757876684556,2.76573700522912,0.79947728705751,0.0325269363691807,0.0376569037656904,0.0470522596243258,0.0352125524539318,0.037037037037037,0.0338983050847458,0.0317038611406305,0.0370583717357911,0.0348813628067329,0.0457789382071366,0.0363461538461538,0.0410939082621907,0.0373652677345984,0.0324477633611658,0.0454691165565783,0.0339712371717641,0.0270336979532055,0.034592409852161,0.0286533884912733,0.0385053289015055,0.0310591699334046,0.043653560742513,0.029653271936565,0.0319498169427145
