"","area_id","representativeness_norm","h_items","h_items_norm","h_items_weight","h_items_weight_norm","f_readymade_jan","f_readymade_feb","f_readymade_mar","f_readymade_apr","f_readymade_may","f_readymade_jun","f_readymade_jul","f_readymade_aug","f_readymade_sep","f_readymade_oct","f_readymade_nov","f_readymade_dec","f_readymade_weight_jan","f_readymade_weight_feb","f_readymade_weight_mar","f_readymade_weight_apr","f_readymade_weight_may","f_readymade_weight_jun","f_readymade_weight_jul","f_readymade_weight_aug","f_readymade_weight_sep","f_readymade_weight_oct","f_readymade_weight_nov","f_readymade_weight_dec"
"913","E01001501",0.127209137528725,3.20000729492383,0.782883519485394,2.74287276953716,0.792868040738324,0.0639827462257369,0.058693733451015,0.0663361661945231,0.0492708793636765,0.0565080898333736,0.0528104575163399,0.0509424350483953,0.072083879423329,0.0606704438149197,0.0565362595419847,0.0647181628392484,0.0548795629500869,0.0672128680061811,0.0584655156932658,0.0707665575673366,0.0504380220247204,0.0597483598136861,0.0635383151216708,0.0568826452301475,0.0645665264674436,0.0542885226859135,0.0583568712425713,0.0570761181982114,0.0509076935310955
"914","E01001502",0.404162533044297,3.24040698676489,0.792767325995717,2.79681446378685,0.808460687217902,0.0533221328853154,0.0509526306589757,0.0470023615449075,0.0486545138888889,0.0441507200631288,0.0478306630803415,0.0469801480484522,0.0436352290960956,0.0486777037196302,0.0525747209218581,0.0501752848378615,0.0440768331872626,0.0522482217021303,0.0485413413520426,0.043337227724015,0.0450231711427998,0.0459913309787097,0.0489068803016099,0.0435277743400004,0.0387211055414417,0.0476811404783142,0.0459605480192417,0.0473332013696814,0.0404559701521037
"915","E01001503",0.3540776824361,3.24727296823955,0.794447092085667,2.80016823514489,0.809430144553024,0.0591468959246094,0.0508233199821985,0.0471802887581753,0.0469517978787617,0.0497312363129604,0.0487166497804796,0.047128443101026,0.0461145532800454,0.049450049995455,0.0555508901578771,0.0538322375678419,0.0470627627515905,0.0582595176738831,0.0489287243235849,0.0448764473581718,0.0450545531396626,0.0503426431258037,0.0462406074279126,0.0438395624430829,0.0423262586279554,0.0473314719283258,0.0564470700924443,0.0536968258829048,0.0441953748786914
"916","E01001504",0.494741998095584,3.24077334440585,0.792856955591187,2.80727689505792,0.811485008096136,0.0588907620653199,0.0509737994036668,0.0500693401132555,0.0490434573685317,0.0490326514773546,0.0516583330867777,0.0463534487924732,0.0504417474244138,0.0512344199424736,0.0532842817302557,0.0533210453558028,0.0451403464584558,0.0555688945955773,0.0534294004894599,0.0462508760571815,0.0434973585818257,0.0458931820392511,0.0555286145294355,0.0454118712205669,0.0479184094890502,0.0481797843288559,0.0495191164197496,0.0510780844889273,0.0423766050492464
"917","E01001505",0.518018237345075,3.2810150737854,0.802702116499669,2.80689732989291,0.811375289157638,0.0591862183631997,0.0526094380243003,0.0512300621789673,0.0551580621025066,0.0534939546765917,0.0524307978599674,0.0499325236167341,0.0522105153075897,0.0525223738813059,0.0615076593565209,0.0568828213879408,0.0488342166677572,0.0584951751216465,0.0524130399216476,0.048939324912015,0.0508973419009274,0.049839054754513,0.0524345832036595,0.0482422713937275,0.050162968828067,0.0515395166252857,0.058422518455684,0.0561697893829341,0.0463435301464159
"918","E01001506",0.40919578063755,3.24853135850996,0.79475495794752,2.76295883290601,0.798674215157451,0.059441252229047,0.0563380281690141,0.0505815936043648,0.0521888893339208,0.0464914500560356,0.0534183775164441,0.0527225219150371,0.0501246668386209,0.0545454545454545,0.0583178342632775,0.054638934330451,0.0489331653879919,0.05843064439789,0.0541378185631438,0.0442723678672314,0.0484552766426466,0.0441605570985618,0.053956446133516,0.0499707161846256,0.0460484981587857,0.0517491281605654,0.0534848894892146,0.0482372645943764,0.0443410702425571
"919","E01001507",0.457483080291924,3.26008728569106,0.797582121797055,2.76746780449912,0.799977600247885,0.0622893792803566,0.0562270852428964,0.0513083504277781,0.0456625951304065,0.0487538476814616,0.0500389669721319,0.0521346138326204,0.0526696152400775,0.0468240511282118,0.0536023642107409,0.0518609247557275,0.0464622071963294,0.0601583016743201,0.0558439545533837,0.047847851064342,0.0419512745272993,0.0472366163563269,0.050100872143217,0.0534414417745875,0.0541768600332771,0.0440950590329407,0.0520813488669636,0.0481613811614851,0.0442824241532828
"920","E01001508",0.380441492040625,3.25985439989369,0.797525146160476,2.78369177375271,0.804667379102361,0.054682609240015,0.0449761715647339,0.0435414082120488,0.0452599388379205,0.0460206062416007,0.0489391796322489,0.0515678126180582,0.0466143277723258,0.0495430029389917,0.0538305459911461,0.0512882923606523,0.0429801060251952,0.0495054273812229,0.0384576010985928,0.0372343397297736,0.0383217360163128,0.042077014899409,0.0409320070111999,0.0443489298348654,0.0389150010903638,0.0431493798540925,0.0504482248182363,0.0443348364771298,0.0347301942792264
"921","E01001509",0.426062414401095,3.29383589513121,0.805838737392323,2.81990122217377,0.815134257021261,0.0509483684159157,0.046602993971415,0.0450226175658035,0.0447418263110504,0.0447545994578695,0.0467315716272601,0.0484326982175784,0.0500540151242348,0.0479527733055529,0.0510924472034569,0.0514347768856127,0.0438242450264777,0.0504921586057685,0.0435425274253589,0.0413603797193563,0.0396127803754245,0.0407569946742199,0.0436421573294925,0.0441477654549263,0.0480206690669734,0.041964852123913,0.0470658725083242,0.0483598580818037,0.0401850739624854
"922","E01001510",0.312547747857443,3.31179533139582,0.810232523210598,2.80490112413323,0.810798256286421,0.0601749394035199,0.0418189636637282,0.0362165640224285,0.0410945751320211,0.0382034535206227,0.0481993452164423,0.0420908379013313,0.0420752926289149,0.0431222141598424,0.0507923608289313,0.0453629032258065,0.0411972699613519,0.0540369773968258,0.0393127239424876,0.0342238501054331,0.0408488688470419,0.0357994713524189,0.0494715621305193,0.0397409378418089,0.0382844141299057,0.0377873719633464,0.0472488551261302,0.0460713259194003,0.0364952531331829
"923","E01001511",0.330531837740079,3.29346867056753,0.805748895703739,2.8421720735096,0.821571976794604,0.0580842911877395,0.0592997694493593,0.0507519795929213,0.040938737479618,0.0441032661842363,0.0442291724328813,0.047834314550042,0.0504914004914005,0.0496301733386031,0.0528047284487566,0.0514107668339969,0.0471008608088355,0.0608494686716211,0.0574433199676935,0.0501857047579954,0.0388154761890072,0.0421194992683214,0.0462315639098683,0.0478833095642021,0.0501323531856891,0.0499971516267492,0.0512982147767682,0.0482347260952104,0.0499390384460497
"924","E01001512",0.487940955472054,3.31514541094614,0.811052121988722,2.85288554526555,0.824668864646999,0.0637922744029492,0.0589321028345419,0.0541402360002728,0.0530910003405567,0.054817605075337,0.0561149855417588,0.0578585983116727,0.0604226741538929,0.0571565461191752,0.0649862217037751,0.0626036630553693,0.0579941430028627,0.0753915720759571,0.0663708406367842,0.0624340974448382,0.059703464258626,0.0630319378239228,0.0645920197594691,0.0662609744865577,0.0713460872937441,0.063951932742116,0.0735746438907173,0.0708642384660163,0.0674200865858433
"925","E01001513",0.328793794140716,3.333635696437,0.815575780357982,2.86136994377808,0.827121405829436,0.069415778610842,0.0598925484699837,0.0598990900858166,0.047844998022934,0.0517937847458305,0.0550534781527237,0.0565512441273708,0.0597490442113518,0.0653284028878324,0.0661267952216903,0.0612850846671306,0.0539083557951483,0.0763053032871648,0.0583336057505457,0.0603899457750456,0.0487712657165958,0.0540315535602292,0.0615438545625128,0.0614350243742453,0.0607183701753986,0.0668822501655054,0.0677017708330347,0.0624709823106546,0.0551402474619231
"926","E01001514",0.331899054249274,3.31214716571617,0.810318599667807,2.86980671587871,0.829560179891387,0.0665448960106273,0.0641002605336448,0.056480920654149,0.0551818104402623,0.0548849564436111,0.0528402723903112,0.0541677622929266,0.059499728649662,0.0603472548099484,0.0663845430452253,0.0596036212380719,0.0552439231684515,0.0691493603452844,0.0666323057301763,0.0601252455176035,0.0570837059476513,0.0601063277812321,0.0567742265458635,0.0571027221172642,0.0649705066054897,0.0634102326157609,0.0639956370138716,0.0646132347004788,0.0571855537125434
"927","E01001515",0.266764003978348,3.25763038610909,0.796981039982395,2.81410005900675,0.813457344797944,0.0612792804886234,0.0547432111215155,0.0555812570220078,0.0485077390209583,0.0533922119630671,0.0538456288814577,0.0513648371000881,0.0512231282431431,0.0511422254974208,0.0607486945649776,0.0581810075791351,0.0441985375008089,0.0559179307948341,0.0470328999502905,0.0485777378935607,0.044669130353549,0.0526698982424376,0.0457983743870372,0.0468201652405393,0.0494007271511217,0.0463312653135554,0.0467371344596244,0.0480154272192635,0.0377620654612906
"928","E01001516",0.301482882324749,3.28347646697637,0.803304297678206,2.83032954752948,0.818148719078994,0.0587784588441331,0.0523423780660511,0.0453421269579555,0.046877683017572,0.0461700950560781,0.0484247374562427,0.0441906907675764,0.0441422094965402,0.0517742873763816,0.0532309322033898,0.0538401111849659,0.0506456392887384,0.0581478396316397,0.0465841821167086,0.0407617945796435,0.0415427198026927,0.0416148666339658,0.0459943846558088,0.0407915738199644,0.0397816384979117,0.0483536790889429,0.0471863521749732,0.0485014255917634,0.0465699528982111
"929","E01001517",0.315715837656703,3.30405474942951,0.80833878563623,2.84045226124854,0.821074839562062,0.0557965513501789,0.0488053787969744,0.0561756537232091,0.0562089337971399,0.0510399917008144,0.0538306901943266,0.0507288941101084,0.0538347607701719,0.0531588395390584,0.0582707753687858,0.0516331658291457,0.0478003601749421,0.0507816311693167,0.0408156333553098,0.0511171840071876,0.0499097611077564,0.0463440350248683,0.0525418301692144,0.0475725386885804,0.0525024912968537,0.0462289661091986,0.0534993979149188,0.0455683004281595,0.0437645590504938
"930","E01001518",0.425914311385845,3.33679860180575,0.816349586871116,2.83997692948194,0.820937437867504,0.0590356618138106,0.0573346664762177,0.0574460117338659,0.0517896254401286,0.0520927658718181,0.0501323409942609,0.0493833667123432,0.0507643897413049,0.0571170530118504,0.0600203731503324,0.0583379843139559,0.0532709097810958,0.0650511934825825,0.0614757831980854,0.0641172825955069,0.0565614836009172,0.056305317299136,0.0568382547080795,0.0570040064684565,0.0557882059021855,0.0656453808782487,0.0655436254825334,0.0670841601145479,0.0587233866904343
"931","E01001519",0.183060614848288,3.19222858343807,0.780980453503421,2.72607774514576,0.788013189929618,0.0651456019213449,0.0640275387263339,0.0647327807945127,0.0581896551724138,0.0635599469104852,0.0548644338118022,0.0548791247573672,0.0636878285483219,0.0607099982850283,0.0623937436246175,0.0655119190533356,0.0545928824296628,0.0700376740378763,0.060541304733926,0.0737646395163803,0.0659550468695898,0.0699988375457999,0.0581857834374524,0.0605999300413652,0.0566549150581068,0.0690902011600832,0.0624383642307184,0.0740972025788568,0.0589951631871295
"932","E01001520",0.186862636758198,3.15609582369176,0.772140554243259,2.82350751825147,0.816176710370611,0.075308929820471,0.0775347912524851,0.0809118236472946,0.0666836995401124,0.0665422885572139,0.0691421254801537,0.0556862745098039,0.0520669806384092,0.0630944096497332,0.0733478576615832,0.0669243778690505,0.0512065921130076,0.0737811082301429,0.0750816105527857,0.0831617753599292,0.0636773397127826,0.0651634098645951,0.073247160525078,0.0566568061168493,0.0552812087076469,0.0606333021636404,0.0665473985492237,0.0682276460169258,0.044361917119487
"933","E01001521",0.178211700213534,3.14353009942864,0.769066342990178,2.72038632460297,0.786368000438915,0.0557464084946908,0.0468119451170299,0.0547504025764895,0.0428571428571429,0.054270462633452,0.0399936768890294,0.0438055095589342,0.0447708370199965,0.0484588496981252,0.0486371796964257,0.0442422989456275,0.0365527020639672,0.0548979627777919,0.0437293034232026,0.0571670904815578,0.034917981714446,0.0578711472436387,0.0353196288979121,0.0424692595960005,0.0396093459203977,0.0472091933914308,0.0447403893155363,0.0357595754527042,0.0343814359710661
"934","E01001522",0.168615626279906,3.23305119804526,0.790967728297754,2.83688556557023,0.820043833295281,0.0804866635470285,0.0646612979630507,0.0709825145711907,0.0708333333333333,0.0678664353859497,0.0591397849462366,0.0776515151515152,0.0628408205660867,0.0536856745479833,0.0745425188374596,0.058182860418458,0.0636178401630066,0.0897308462662465,0.0644767812830109,0.0789714490897398,0.0775794155776916,0.0700185296060831,0.0609172053568123,0.0819267043534589,0.055279352186454,0.0575387660684037,0.0750291391713879,0.0623923849685729,0.0777664876157203
"935","E01001523",0.177270726937083,3.27713840058572,0.801753686299753,2.8657349046775,0.82838316249371,0.0559385463856608,0.0605005440696409,0.0702515177797051,0.0581999134573778,0.0629011553273428,0.0644555694618273,0.0528846153846154,0.0681818181818182,0.0737666034155598,0.061623246492986,0.0667833916958479,0.064911484339537,0.065129331755245,0.0592242380332178,0.0775976518238036,0.0581895398524819,0.0723345352583568,0.0680654882850716,0.0476759853278832,0.0729971690127269,0.0764590521574456,0.069898387667881,0.0690421989081142,0.0687347417879109
"936","E01001524",0.216205951403981,3.20355662294313,0.783751864509469,2.82348992882134,0.816171625885046,0.0682698515171078,0.0710613294160852,0.078494623655914,0.0767284991568297,0.0627277047362585,0.0752478753541077,0.0700827610494805,0.0671208174714486,0.0711900158200035,0.0746671161301197,0.0739782721158821,0.0544968238047476,0.0675059220551095,0.0647409419016698,0.0717402677670252,0.0712375545672026,0.0568935136273195,0.0721836424493664,0.0616103024122918,0.0635823837188623,0.0645583759674916,0.0704911841747436,0.0698175397440849,0.0517050297383274
"937","E01001525",0.220742223859527,3.21966643938708,0.787693139835908,2.76707597451583,0.799864335981818,0.0735991078896013,0.0748752079866889,0.0842671447781264,0.0612333526346265,0.0605460461168482,0.0579137874300757,0.0543222334342415,0.0628462603878116,0.0677878839883302,0.0686610200036043,0.0649152865029507,0.0590208937013878,0.0736424789457103,0.0688932546815253,0.0750659885993526,0.0604832419270081,0.0589113630413111,0.058419337616773,0.051214456402034,0.064575932401041,0.0737479583352002,0.0726093880198836,0.0769008075669651,0.0653816010867018
"938","E01001526",0.208699231336687,3.17206091902486,0.77604642347147,2.76652108401048,0.799703936654265,0.0579933847850055,0.0456140350877193,0.0546810273405137,0.0636729222520107,0.0592163064487788,0.0586961230236084,0.0557578516158398,0.0698019801980198,0.0542877732404516,0.0684376407023863,0.0717863105175292,0.0595651379499361,0.0619859713887805,0.0407965988616502,0.057262606191972,0.070049243325985,0.0653109547008813,0.0572640491190071,0.0714934864533691,0.0792226374635879,0.0555528398891345,0.0714912590574718,0.0777944383612756,0.0633480196604764
"939","E01001527",0.176078542152971,3.20011055381011,0.7829087818279,2.73409156541401,0.790329703493602,0.0659707724425887,0.0583200636942675,0.0701853953840333,0.0717979315831345,0.0790106492614222,0.0614197012921631,0.0620608899297424,0.0730962251800131,0.0579080709373869,0.0590957636169455,0.0587777345270533,0.0457551385165326,0.0687687189202142,0.058587501716752,0.070275948071263,0.0662918514782454,0.0638291610941929,0.0588083229157077,0.0628880906173063,0.0761062072120725,0.048768711402139,0.0543455060845731,0.0603763851436419,0.0384795674847719
"940","E01001528",0.291055336967408,3.26612634109063,0.79905957997444,2.78088155626261,0.803855044071669,0.0704418536298619,0.060935441370224,0.0509053954175905,0.0545052292839903,0.0519790176442537,0.0563682864450128,0.0555102040816327,0.0540775328483006,0.0485287659200703,0.0611362493715435,0.0556637621732445,0.0467362248857463,0.0691539979420295,0.0607241439878239,0.0516254207235695,0.0549476105717978,0.0495104967641296,0.0543261627364517,0.0497156938997266,0.0536144831338578,0.0475173754309525,0.0573531599492338,0.0554498758733582,0.047807018563778
"941","E01001529",0.200708122784173,3.28906344800141,0.804671155614787,2.81063216861362,0.812454899663765,0.0578617810760668,0.0470843897138718,0.0477322037400558,0.0437606473594549,0.0479376810146809,0.0568835768038955,0.0579246624022743,0.0642287234042553,0.0583893356835959,0.0684020734730674,0.0559160080217058,0.0484830458060678,0.0585019293842438,0.0451493519097634,0.0458503755487127,0.0404060346503538,0.0513154714245665,0.0593031682185708,0.0640463243909846,0.0682345652812654,0.0575247214423992,0.0689002914206398,0.0515949944576166,0.0484195727797526
"942","E01001530",0.251767142274227,3.18754530681984,0.77983468733988,2.76099693880538,0.798107100579997,0.0542705427054271,0.0523156947084125,0.0451836340206186,0.0419802339287333,0.0471793149764943,0.0384826325411335,0.0406721405384762,0.0450653447498873,0.0534712482468443,0.0471115622092532,0.0655036770993672,0.0493172063987515,0.0607205341994562,0.0507267209827601,0.0462499408374744,0.037828623995404,0.0463260706840728,0.0358034504359779,0.0446734946211163,0.0467007091514772,0.0438649165351097,0.0475995364632272,0.0508796779904786,0.046228509885785
"943","E01001531",0.152378570469619,3.16113311368187,0.773372929970146,2.71957009058911,0.786132055895462,0.0462920313219714,0.0479247878926852,0.0584717607973422,0.046804932735426,0.0388014658331537,0.0508474576271186,0.0428765880217786,0.0546896363139185,0.0441106342393896,0.0604434072345391,0.0567815521943962,0.0560256117082095,0.0505578256536547,0.0481012554057335,0.0603984967788246,0.0496874805885895,0.0404011274798362,0.0591515047451656,0.0461649074039143,0.0540161491787757,0.0366270696090576,0.0657201732348934,0.0537998490739031,0.0540539747057897
"944","E01001532",0.212796993498937,3.17722445419766,0.777309685150743,2.77542664165486,0.802278220128,0.0675261885576148,0.0582295523392797,0.0636595744680851,0.0540587519555015,0.0399242543790437,0.0490401919616077,0.0494181412402359,0.0455054084296904,0.0476652124737437,0.0575142160844842,0.0452251552795031,0.0469199334039655,0.070002011290643,0.0594650742617771,0.0627359123935131,0.0605252275173428,0.0378573117803388,0.0454530172582465,0.0559959646305604,0.039360599888004,0.0503337558850588,0.0599809504664986,0.0526382196235915,0.0517612536116916
"945","E01001533",0.237577757983949,3.04435975894717,0.744804265429337,2.66178208752386,0.76942757682615,0.0486963719133674,0.0528179403953969,0.0558679267855007,0.0581465778316172,0.051266941661756,0.0382206519993576,0.0397686189443239,0.0451622780159216,0.0499141876430206,0.0551822730521801,0.0443561734524992,0.0438182720953327,0.0455183924909793,0.0556624582888135,0.0531159313336639,0.0507854236039067,0.0543994759946943,0.0325656078959705,0.0353060110440504,0.0476951273205816,0.0505312001352805,0.0526743882139881,0.0399062387778343,0.0458400576482205
"946","E01001534",0.273827230684114,3.17966543245513,0.777906871804731,2.73472550285007,0.790512952508454,0.0547667342799189,0.0493195725637045,0.0446156602759362,0.0459484897749636,0.0423038112240938,0.0397091722595078,0.0412442000343702,0.0384427271838012,0.0382016397873682,0.0482111342852559,0.048735462433081,0.0359339112395347,0.0534737137930479,0.0441486069056301,0.0435317196696149,0.042063227106283,0.0427249686915836,0.0417430722827686,0.0398646331987985,0.037771823113262,0.0365923042539308,0.0502640659826682,0.0491489449442642,0.0344667708332886
