"","area_id","representativeness_norm","h_items","h_items_norm","f_spirits_jan","f_spirits_feb","f_spirits_mar","f_spirits_apr","f_spirits_may","f_spirits_jun","f_spirits_jul","f_spirits_aug","f_spirits_sep","f_spirits_oct","f_spirits_nov","f_spirits_dec"
"22","E01000040",0.166847330608398,3.36182530936429,0.822472384442747,0.00260983036102653,0.00469924812030075,0.00301386377335744,0.0026267402153927,0.00371210558878119,0.000641025641025641,0.000471253534401508,0.000733496332518337,0.000743126083725539,0.00144151565074135,0.00225797346881174,0.00582241630276565
"23","E01000041",0.132420421760634,3.25202823043149,0.79561046955884,0.00125195618153365,0.00236406619385343,0.00275862068965517,0.00183936235438381,0.00278551532033426,0.00296150049358342,0.00489715964740451,0.00395114942528736,0.00374765771392879,0.00240746313572073,0.0052524073533703,0.0114245744928888
"24","E01000042",0.139616311688972,3.2545974345961,0.796239026750523,0.000831946755407654,0.00120918984280532,0.00476442562202223,0.00113927655938479,0.00217391304347826,0.00317460317460317,0.00224831376467649,0.00104004160166407,0.0026567481402763,0.00310696848646249,0.00521792510742787,0.005490036600244
"25","E01000043",0.195247220530023,3.26367633643442,0.798460185007107,0.00249207068418668,0.00126230749810654,0.00192143467122118,0.000974184120798831,0.000691562932226833,0.0011384335154827,0.00176717472940137,0.000867678958785249,0.0025894538606403,0.00209775540172016,0.00154049295774648,0.00513210416270671
"26","E01000044",0.181898991052886,3.39306046819475,0.830114082983767,0.00505282498851631,0.00417730331863541,0.00297113752122241,0.00393959290873276,0.00268045184759717,0.00408163265306122,0.00232018561484919,0.00477213075638272,0.00301274623406721,0.0166531275385865,0.00655099150141643,0.0104353011329756
"27","E01000045",0.135313615717334,3.28585094354399,0.803885214657722,0.00331379046647974,0.00189753320683112,0.00485933503836317,0.00302846759539673,0.00203488372093023,0.00355239786856128,0.00266453503863576,0.00366636113657195,0.00454959053685168,0.00906533291653642,0.00626780626780627,0.00616979269496545
"28","E01000046",0.12062449941238,3.24727756560433,0.794448216833452,0.000910194174757282,0.00136147038801906,0.0017905102954342,0.000951776649746193,0.0022508038585209,0.00517177687476912,0.000954198473282443,0.00248756218905473,0.00141964792731403,0.00191754554170662,0.00471253534401508,0.00848153214774282
"29","E01000048",0.106790531522979,3.2660758655008,0.799047231094026,0.00256410256410256,0.00122549019607843,0.00808080808080808,0.00468658465143527,0.00201816347124117,0.00633275762809442,0.00624290578887628,0.00119904076738609,0.00176574455562095,0.00220653133274492,0.00637619553666312,0.007818052594172
"30","E01000049",0.134766208581011,3.2313870690505,0.79056059823703,0.0019163206643245,0.000702740688685875,0.00701186623516721,0.0017910447761194,0.000252334090335604,0.00111389585073796,0.000977517106549365,0.00112023898431665,0.00102880658436214,0.00486486486486486,0.00469777638584403,0.00348152115693626
"31","E01000050",0.125393804141255,3.32512262363324,0.81349305248145,0.00363372093023256,0.00147275405007364,0.00255754475703325,0.0015343306482547,0.00442757748260595,0.00100267379679144,0.00283990060347888,0.00143729787998563,0.00124636476942252,0.00323043790380474,0.029733275032794,0.00739207569485512
"32","E01000052",0.183548863753238,3.33415820011913,0.815703611167074,0.00274725274725275,0.00188394875659382,0.00273972602739726,0.0018450184501845,0.000783944810285356,0.00263713080168776,0.00155601659751037,0.0018101036695738,0.0022883295194508,0.00528521960998724,0.00418743768693918,0.00580832526621491
"33","E01000055",0.12947937386299,3.32860262437344,0.814344436549111,0.00632547441058079,0.00824014125956445,0.00650406504065041,0.0075187969924812,0.00836431226765799,0.00952380952380952,0.0128932439401753,0.0051440329218107,0.00699300699300699,0.00776699029126214,0.00455696202531646,0.0139240506329114
"34","E01000057",0.0858003517360965,3.29567324633718,0.806288246360925,0.00338266384778013,0.00643086816720257,0.00583771161704612,0.00451467268623025,0.00671742051052396,0.00344036697247706,0.00977198697068404,0.00505334081976418,0.0043010752688172,0.013290802764487,0.00755531570426336,0.00651162790697674
"35","E01000058",0.096451961022654,3.2936395268394,0.805790695783277,0.000799360511590727,0.00135685210312076,0.0019669551534225,0.00684931506849315,0.00174596246180707,0.00371057513914657,0.00324543610547667,0.000522739153162572,0.00265755504935459,0.0019387359441644,0.00183318056828598,0.00476001586671956
"36","E01000065",0.123163552357399,3.33260028057072,0.815322465304978,0.00825877494838266,0.00829493087557604,0.00710479573712256,0.0112107623318386,0.00470219435736677,0.0103092783505155,0.00526315789473684,0.00461538461538462,0.00144404332129964,0.00390015600624025,0.00460122699386503,0.00802919708029197
"37","E01000066",0.173264196767444,3.28853831069503,0.804542680488095,0.00164041994750656,0.000950209045990118,0.000845165652467884,0.00142678794364188,0.000933997509339975,0.0015358361774744,0.00103932097696172,0.00205233453052848,0.00164353542731921,0.00268265740886855,0.00443813243387183,0.00679281901989326
"38","E01000067",0.173847613834745,3.27247273903993,0.800612229673235,0.00130816669781349,0.00157303370786517,0.00152526215443279,0.00210482003788676,0.00239146431199411,0.000600360216129678,0.00179569034317638,0.00553709856035437,0.00164822227454674,0.00255653883972468,0.00334224598930481,0.00612890470541716
"39","E01000068",0.246742333239814,3.29445854871421,0.805991069928954,0.00241789240378803,0.00252143217347453,0.00128397175262144,0.00202748366749268,0.00160320641282565,0.00184653262207632,0.0021944261575598,0.00235895419697268,0.00296803652968036,0.00598536909776103,0.00206611570247934,0.00808726725597141
"40","E01000069",0.19898979185242,3.23956243140695,0.792560705069548,0.00107082759675692,0.000781005935645111,0.0022921760391198,0.00179973821989529,0.00167913295680049,0.00188460423311105,0.00201496833621186,0.00246483978541395,0.00188433106247282,0.00355322107214584,0.00418410041841004,0.00489547499338449
"41","E01000070",0.185937384592308,3.21993104885039,0.787757876684556,0.00142305346615166,0.00537955768081291,0.00185977310768086,0.000912242291552636,0.00042247570764681,0.00209483907827081,0.00106269925611052,0.00172811059907834,0.00101399310484689,0.00330722367275892,0.00653846153846154,0.00564317754304732
"42","E01000071",0.205398608725504,3.23246715055903,0.790824840763625,0.00147176879850147,0.00220296666177119,0.0024390243902439,0.00169061707523246,0.00170164492342598,0.00189624813761344,0.00359170432163133,0.00345312699833738,0.0025560590217265,0.00386340977068794,0.00463414634146341,0.0083502024291498
"43","E01000072",0.112239682241466,3.26419483361162,0.798587035622595,0.00126454223571067,0.00146412884333821,0.00275397796817626,0.00306278713629403,0.00368689733408962,0.00231347599768652,0.00176522506619594,0.00033167495854063,0.00238338440585632,0.00188394875659382,0.00260586319218241,0.0119338215351234
"44","E01000073",0.134107655726065,3.21162860023894,0.785726678130856,0.00165453342157512,0.00178635226866738,0.00309310238168883,0.00173852573018081,0.00225879315908358,0.004296875,0.00166666666666667,0.00310696848646249,0.00169563374311149,0.00535475234270415,0.0074016361511492,0.00873362445414847
"45","E01000074",0.132416257945668,3.29581139232657,0.80632204385212,0.00173792144595064,0.00305460099274532,0.00688655309894889,0.00324017820980154,0.00369251426653239,0.0054837446141794,0.00345092024539877,0.00873563218390805,0.00481231953801732,0.00421407501053519,0.0287150035893755,0.0223463687150838
"46","E01000075",0.116508371236365,3.19650124769324,0.782025763129736,0.00699300699300699,0.00211026114481667,0.00726999247931813,0.00796812749003984,0.00535355788534464,0.00432569974554707,0.0133973710819009,0.0100117785630153,0.00900900900900901,0.00827300930713547,0.00634005763688761,0.0141209696399153
"47","E01000076",0.109278593163349,3.26418857350532,0.798585504084196,0.00107296137339056,0.00147221199852779,0.00403904409289801,0.00220458553791887,0.00201409869083585,0.00290275761973875,0.00444596443228454,0.00302114803625378,0.00385059684251059,0.0103997400064998,0.00377073906485671,0.0110667076544728
"48","E01000080",0.091332289110346,3.3327289900914,0.815353954158989,0.00408878504672897,0.00297619047619048,0.00374933047670059,0.00473372781065089,0.00416088765603329,0.00447856685860525,0.00365853658536585,0.00525279054497702,0.00583941605839416,0.00599250936329588,0.0128205128205128,0.0092539039907461
"49","E01000081",0.0948443180646888,3.28774714705589,0.804349121874874,0.0061898211829436,0.00593912397921307,0.00642054574638844,0.00981996726677578,0.00272294077603812,0.00457317073170732,0.00135777325186694,0.00439238653001464,0.000784313725490196,0.00749625187406297,0.00351185250219491,0.0168644597126796
"50","E01000090",0.08902892747434,3.23212340658796,0.790740743614751,0.00164654226125137,0.00112803158488438,0.00092378752886836,0.000984251968503937,0.00137741046831956,0.00312825860271116,0.00631711939355654,0.00512070226773958,0.00320512820512821,0.000771604938271605,0.00546448087431694,0.0110132158590308
"51","E01000091",0.106440763484866,3.21818474409603,0.787330642279698,0.000715051841258491,0.000854700854700855,0.00486223662884927,0.00651324359531046,0.00235610905419051,0.00167000668002672,0.00463422707712678,0.00558659217877095,0.00225394440270473,0.00520833333333333,0.0032123353678124,0.0056547619047619
"52","E01000092",0.183456301795338,3.3022534084112,0.807898086579561,0.00330879870349112,0.00190253183082102,0.00302765256004844,0.00372093023255814,0.00251688152240638,0.00351265205229949,0.00381041513470152,0.00250339746799227,0.00254803388196405,0.00348932676518883,0.00658247225411405,0.00787157555472914
"53","E01000094",0.130017193462501,3.29421769091884,0.805932143938744,0.00332225913621263,0.00318369945877109,0.00557377049180328,0.00418275418275418,0.00515044727568447,0.00242456896551724,0.00251889168765743,0.00950931913275009,0.00376884422110553,0.00975609756097561,0.00721897559298728,0.0105755041810133
"54","E01000095",0.122991112262576,2.95413048726416,0.722729625197156,0.00307810696421701,0.00354924578527063,0.002711157455683,0.00135054021608643,0.00307810696421701,0.00235571260306243,0.00616227319411161,0.00683371298405467,0.00603864734299517,0.0049738219895288,0.00646633701027006,0.0106075216972035
"55","E01000096",0.109930915287378,3.25293315125661,0.79583185892928,0.00362438220757825,0.00208768267223382,0.00101798439090601,0.00325968851865266,0.00377002827521206,0.00753623188405797,0.00236686390532544,0.00359604435121366,0.00290603810138844,0.00427655024946543,0.0036563071297989,0.00778546712802768
"56","E01000098",0.115469636622599,3.28883467045132,0.804615185063133,0.00722623679822123,0.00366748166259169,0.00196656833824975,0.00108873162765378,0.00163309744148067,0.00183823529411765,0.0022271714922049,0.00679851668726823,0.00267379679144385,0.0157575757575758,0.00327868852459016,0.00803023145961266
"57","E01000099",0.146822185501834,3.24734842164134,0.794465551801319,0.00109609061015711,0.00129926375054136,0.00235294117647059,0.00302637267617812,0.00271950271950272,0.00356294536817102,0.00167434072833822,0.00236071765816808,0.00612691466083151,0.00659521846661171,0.0045662100456621,0.00840336134453781
"58","E01000102",0.143277599623803,3.29847259694577,0.806973109004894,0.0079734219269103,0.00668337510442774,0.0115511551155116,0.00351185250219491,0.000809716599190283,0.00765110941086457,0.00575657894736842,0.00287081339712919,0.00529100529100529,0.00380228136882129,0.00834028356964137,0.026378896882494
"59","E01000104",0.0877755723499961,3.31390037307626,0.810747522798898,0.00667408231368187,0.00351699882766706,0.00380589914367269,0.00763358778625954,0.0161443494776828,0.0146892655367232,0.00558035714285714,0.00889877641824249,0.0048780487804878,0.00718562874251497,0.00931315483119907,0.00708661417322835
"60","E01000105",0.0886540246350245,3.2749226082285,0.801211591498338,0.00237906423473434,0.0025974025974026,0.00194805194805195,0.00589970501474926,0.00275229357798165,0.00239425379090184,0.00347523892267593,0.00455788514129444,0.000968992248062016,0.00227790432801822,0.0171858216970999,0.0194704049844237
"61","E01000107",0.123498478093114,3.28076061371441,0.802639862705354,0.00196979645436638,0.000706214689265537,0.00127064803049555,0.00145243282498184,0.000617283950617284,0.00180722891566265,0.00189993666877771,0.000968992248062016,0.0053970701619121,0.0131477184841454,0.00508130081300813,0.0214626391096979
"62","E01000109",0.135567346764298,3.16473659750623,0.77425452424129,0.000442869796279894,0.000942951438000943,0.000336134453781513,0.00103057368601855,0.00540357987166498,0.000783085356303837,0.00119094878920206,0.00482195845697329,0.00156801254410035,0.00927643784786642,0.000955566172957477,0.00609988562714449
"63","E01000111",0.0850715925804435,3.25408817197906,0.796114435375185,0.00504625735912532,0.0076988879384089,0.00891530460624071,0.0066030814380044,0.00862745098039216,0.000766283524904215,0.00879765395894428,0.00513259195893926,0.00320256204963971,0.00584307178631052,0.00264550264550264,0.00393313667649951
"64","E01000115",0.292766619494879,3.15447371555961,0.771743704609354,0.00107939553849844,0.00127804600965635,0.00100768358735357,0.00274612110394068,0.00342130987292278,0.00164203612479475,0.00125533517449159,0.00137111517367459,0.00259279475982533,0.00358783008036739,0.00315241228070175,0.00512270669525852
"65","E01000116",0.275661675774703,3.20588555518538,0.784321639045094,0.00129291768424077,0.00113415424497732,0.000930965339444285,0.00139921938287061,0.00204599971779314,0.00179183546276098,0.00141242937853107,0.00115258444897597,0.00226509411856596,0.00231067382230173,0.00292397660818713,0.00348148148148148
"66","E01000117",0.30231988672071,3.20330622453256,0.783690604402578,0.000731405423652526,0.00125643173387579,0.00126691621076879,0.00177925389953146,0.00127334465195246,0.00136573151994537,0.00150689695143155,0.00129274125783724,0.00168705187684521,0.00161242161839355,0.00286532951289398,0.00590152877697842
"67","E01000118",0.319172414577268,3.22758685069503,0.789630872756196,0.00163161711385062,0.00163751883146656,0.00191822865285542,0.00254213871235148,0.00215959968396102,0.00247191011235955,0.00301490704036626,0.00309557590610086,0.00257716144075597,0.00313204710598847,0.00377177341928405,0.0064950401511573
"68","E01000119",0.243924685689389,3.19564548232359,0.781816399668126,0.00183239677498168,0.00272219953722608,0.00306678782371649,0.0032266391326794,0.00234082397003745,0.00288835865879694,0.00192926045016077,0.0024633912686465,0.00107628144759855,0.00248241621845263,0.00193370165745856,0.00651859005311444
"69","E01000120",0.303055183958819,3.15177575626535,0.771083647405399,0.00100603621730382,0.00183545670481537,0.00128771155261221,0.00134701067246917,0.000745851202685064,0.00130378096479791,0.00103930461073318,0.00172506738544474,0.00163038266040088,0.00171850833476542,0.000951565324959558,0.00474506082305237
"70","E01000121",0.274133860039398,3.22756616639077,0.789625812329947,0.00167982529816899,0.000889125989152663,0.00138368875142439,0.000745959386655615,0.000700171152948499,0.00178397664612391,0.0014982520392875,0.00182745022602674,0.00121859767529059,0.00229742864716798,0.00153874004344678,0.0060226828314431
"71","E01000122",0.282422841317548,3.22692375420339,0.78946864584004,0.00160731948565776,0.00142949967511371,0.00177028012079558,0.00223313979455114,0.0021703743895822,0.000910273081924577,0.00360651660241264,0.0016409997475385,0.00152779410036432,0.00302255289467566,0.00580981740573868,0.00495611770779556
"72","E01000123",0.319601006612185,3.24765590835903,0.794540778593497,0.00271030427000767,0.00395443546007201,0.0041443444860002,0.00294599018003273,0.00324372143313511,0.00283376998342512,0.00411652944901837,0.00368291827428972,0.00323516287371709,0.004277203523601,0.00390151315442611,0.006153088850603
"73","E01000124",0.292758042902023,3.28960970596717,0.804804797922245,0.00243989953354862,0.00233398584550519,0.00250900669068451,0.0028759244042728,0.00281056773468241,0.0026122969098439,0.0026583372100751,0.00456180366698833,0.00445765230312036,0.00862250262881178,0.00488689209426973,0.00841139361498757
"74","E01000125",0.17670434360916,3.23264497000812,0.790868344388244,0.00383197165787,0.00331977757490248,0.00401750484252816,0.00157173864231719,0.0029757785467128,0.00280071813285458,0.00284005979073244,0.00316147859922179,0.00253051503423638,0.00355325849955584,0.00413387391684554,0.00558412931667891
"75","E01000126",0.191099383093278,3.23650342549701,0.791812317615339,0.00314253647586981,0.00107398568019093,0.00170212765957447,0.00232131948686622,0.00229859894921191,0.00223413762287757,0.00197316495659037,0.00388814116943323,0.00151841073010249,0.00378973105134474,0.00341810226961991,0.0051789077212806
"76","E01000127",0.269263050576995,3.25772452223876,0.797004070437551,0.00337250894225856,0.00393109029945659,0.00319548872180451,0.00356841017935956,0.00362106087296927,0.00359844989850526,0.00433839479392625,0.00402947271471333,0.00634710117468738,0.00834707337180544,0.00581641285956007,0.00766915833414232
"77","E01000128",0.272737665457197,3.23302063849255,0.790960251886615,0.00317132531897633,0.00328870096311957,0.00503240038604715,0.0034371492704826,0.00409865027206558,0.00338839474798814,0.00410189982728843,0.00340541460922867,0.00320195166577724,0.00436293721807291,0.00769867549668874,0.00749923477196205
"78","E01000129",0.297430147707158,3.27155434212471,0.800387543370046,0.00271082562319524,0.00260104041616647,0.00304620071078017,0.00365344467640919,0.00343999126351425,0.00344119442748515,0.00367210892039998,0.00291790947996369,0.0039532388321003,0.00372266170311773,0.00378907483422798,0.00846063454759107
"79","E01000130",0.253189225140611,3.27970004303909,0.802380393514682,0.00671077504725898,0.00539665407447383,0.0057191878753217,0.00409476455103832,0.00687022900763359,0.00520552863040747,0.00568600610719175,0.005859375,0.00540082600868368,0.00534979423868313,0.00932631116962914,0.0111881188118812
"80","E01000131",0.205620568124125,3.29430933993816,0.805954565921007,0.00278309271177596,0.00395033860045147,0.00441248570027782,0.00604803870744773,0.00469043151969981,0.00467289719626168,0.00557156580211335,0.00662373505059798,0.00489534098582039,0.00400133377792598,0.00428225656302365,0.00682261208576998
"81","E01000132",0.193098975207083,3.21026588334303,0.785393288703518,0.00318889514162446,0.00119236883942766,0.00189969604863222,0.00156801254410035,0.00181455271275631,0.000723196528656662,0.00385579332947754,0.0043015157722245,0.00487995315244974,0.00431477296075611,0.00274030354131535,0.00505582473140931
"82","E01000133",0.20914583128426,3.20377586554092,0.783805502329874,0.00389972144846797,0.00217821782178218,0.0015552099533437,0.0010230179028133,0.00153374233128834,0.0016202203499676,0.00142806140664049,0.00331068130336296,0.0020908572514731,0.00475827940616673,0.00319170157590265,0.00893004795766496
"83","E01000134",0.217911017807014,3.22131314638798,0.788096007596387,0.00420226922538171,0.00388489208633094,0.00412293853073463,0.00387697079348669,0.00186613585469022,0.00568540745420088,0.00457695828429449,0.00549450549450549,0.00474062034403359,0.00543957659511908,0.00675578553974414,0.00806668459263243
"84","E01000135",0.340032327620576,3.01177407843802,0.736832161027481,0.00150924412023645,0.00206426752907177,0.00245654977583983,0.00167889565974381,0.00216323666978485,0.00253761102048215,0.00192582468783003,0.00202598854268548,0.00301677325932183,0.00297688536072846,0.00230962570477549,0.00464792005577504
"85","E01000136",0.179229225687051,3.00257733343881,0.734582172377703,0.00206232813932172,0.00279676817899316,0.00193473494131304,0.00239202657807309,0.00357054912583108,0.00217809096732864,0.0039177277179236,0.0021100470702808,0.00255689082076195,0.0019968620738839,0.00403225806451613,0.00708518701598286
"86","E01000137",0.266326524817882,3.23783480881612,0.792138041266126,0.00328365748926497,0.00328364090103106,0.00262013934377419,0.00201918223119637,0.00196895992587445,0.00291065553024551,0.00314910025706941,0.00246761258482418,0.00186954715413378,0.00318513603185136,0.00333286058715076,0.00704225352112676
"87","E01000138",0.407831444425927,3.18150994243487,0.778358132171216,0.00227121431648197,0.00207963259824098,0.00314096499526963,0.00181064660201988,0.0015168478457149,0.00196130200279108,0.00250401032904261,0.00231077781653296,0.00197653933742964,0.00292062990882899,0.00268026975618191,0.00662015380956156
"88","E01000139",0.271996095371476,3.05034531667782,0.746268635373021,0.000995602754500954,0.00123375555189998,0.000960330944817906,0.00117785630153121,0.00138035751259576,0.00166196979550546,0.00147026391237227,0.00113728675873274,0.00113207547169811,0.00173850054328142,0.00311235605353252,0.00596218718129756
"89","E01000140",0.17524550361325,3.16336504021467,0.773918972006364,0.00187743060211881,0.00237404378791876,0.00277777777777778,0.00237430167597765,0.00197287299630086,0.00193323881943549,0.00209540244052755,0.00244100895036615,0.00187238945700706,0.00328290037111048,0.00322033898305085,0.00549915397631134
"90","E01000141",0.206733452639772,3.28557536166064,0.803817793400563,0.00342848624878885,0.00381648396264718,0.00313731212607617,0.00428163653663178,0.00367851193781233,0.00330275229357798,0.00369566963927051,0.00302931062714917,0.00322701688555347,0.00576194086429113,0.00710320052253429,0.00795107033639144
"91","E01000142",0.267644551317997,3.1990291603121,0.782644218322367,0.00320548248038024,0.0027972027972028,0.00316386646301549,0.00211619853789919,0.00353696645032794,0.00288022479803302,0.00238825122977116,0.00290664320954603,0.00320355783364113,0.00511205778847935,0.00466492206166799,0.00657437039098372
"92","E01000143",0.225219953433579,3.24881588267892,0.794824566939701,0.00205896886839071,0.00216811207471648,0.00141232438861221,0.00128030044383749,0.00193657709997579,0.00213742875237492,0.00186451211932878,0.00325641979903238,0.00155628566487982,0.00250862339291314,0.00255709373071158,0.0050125313283208
"93","E01000144",0.26782004173126,2.9124140212575,0.712523669173371,0.0021661766981278,0.00221620290568825,0.00222126683863571,0.00191263101522454,0.0029925187032419,0.00265271534890575,0.00137452072632569,0.00245539368145359,0.00222426752569412,0.00254872563718141,0.00252664824318989,0.0054783950617284
"94","E01000145",0.352625769913255,2.88980319206169,0.706991917552873,0.00228999106344951,0.00300134754379517,0.00161510119618432,0.00180110013143163,0.00186933358257781,0.00193039841278353,0.001977587343441,0.00201672697075746,0.00271315882027835,0.00201602207013635,0.00315457413249211,0.00474968608396571
"95","E01000146",0.205620924677406,3.09523318433606,0.757250476530141,0.00133943520482197,0.00231508276420882,0.00210853401398291,0.0023991774248829,0.0018380365444913,0.00185142328164777,0.00172775515241269,0.001294033069734,0.00210708973723352,0.00170586085049348,0.00232738557020946,0.00545232001780349
"96","E01000147",0.142652204671092,3.24502332718818,0.793896716182879,0.00408163265306122,0.00298656047784968,0.00305522914218566,0.00239750659314313,0.00293122886133033,0.00183192122738722,0.00169000482858522,0.00212164073550212,0.00254000508001016,0.00424581005586592,0.0046809559004681,0.00665483584738243
"97","E01000148",0.138516044102547,3.20363340508014,0.783770649300914,0.00183452577508714,0.00242130750605327,0.00196939857597334,0.00197026688160487,0.00134273246055723,0.00219409282700422,0.000698934125458675,0.00218102508178844,0.0024743052912067,0.00574074074074074,0.00434353405725568,0.00395256916996047
"98","E01000150",0.122622392297332,3.1862007709806,0.779505745917914,0.000865613503570656,0.0002686005909213,0.00172376642964878,0.00342026507054297,0.00400627068454973,0.00510705165979179,0.00494743351886209,0.00329197265130413,0.00284684000759157,0.00727669637984355,0.00820581060102018,0.0122267506483883
