"","area_id","representativeness_norm","h_items","h_items_norm","f_soft_drinks_jan","f_soft_drinks_feb","f_soft_drinks_mar","f_soft_drinks_apr","f_soft_drinks_may","f_soft_drinks_jun","f_soft_drinks_jul","f_soft_drinks_aug","f_soft_drinks_sep","f_soft_drinks_oct","f_soft_drinks_nov","f_soft_drinks_dec"
"1","E01000001",0.284288112466415,3.08388323994057,0.754473706480771,0.0187981510015408,0.0145745181006112,0.0194636015325671,0.0133420110641067,0.0145886599488645,0.0202243640385527,0.0162385591969294,0.015780998389694,0.0139912742590642,0.014797507788162,0.0131291028446389,0.0104671145133573
"2","E01000002",0.211394099069902,3.10980799408879,0.760816211637415,0.0151898734177215,0.0200395843641762,0.0183759622547802,0.0183395291201983,0.0177702044790652,0.0174797808505087,0.0165796048148989,0.0204081632653061,0.0132325141776938,0.016008537886873,0.0183932918582635,0.0253770648790998
"3","E01000003",0.242093642431441,3.24651508408476,0.794261675316335,0.0222889661713563,0.0199154035953472,0.0267553356016084,0.0279838165879973,0.0233849259757739,0.0293768042112413,0.0276845637583893,0.0257758182126505,0.0206458443620963,0.017392801790942,0.0179674340258282,0.0208488458674609
"4","E01000005",0.412035836790827,3.19584185198246,0.781864441611625,0.0286510663123096,0.0249148982400232,0.0265066427058597,0.0237063126523977,0.0220455133178174,0.028098951331003,0.0268578499162967,0.0292230933713471,0.0205072463768116,0.0214098857221534,0.0208098987626547,0.0259534627564367
"5","E01000006",0.165697600350299,3.19003131606505,0.780442890849433,0.0310008857395926,0.036697247706422,0.0323711896412193,0.0367567567567568,0.0398348311877581,0.0492359932088285,0.0492991783470276,0.0402097902097902,0.0416047548291233,0.0406410990269033,0.0277423469387755,0.0416301489921122
"6","E01000007",0.160021269091707,3.2521685002039,0.795644786634703,0.109363105810708,0.0626770538243626,0.0314253647586981,0.0831322070260123,0.0599608418991679,0.0572112825971261,0.0538773669972949,0.0636118598382749,0.059016393442623,0.084315735520246,0.0865998176845943,0.0663096148941597
"7","E01000008",0.180548666730835,3.3825397572016,0.827540185335824,0.037109375,0.0563277249451353,0.0324763193504736,0.0426382411725516,0.0620300751879699,0.0514165792235047,0.0680933852140078,0.0607734806629834,0.0712484237074401,0.0641646489104116,0.0534458509142054,0.0749185667752443
"8","E01000009",0.158430941088429,3.22262793442462,0.788417671202323,0.0482439212659205,0.0700723327305606,0.0470668485675307,0.052496328928047,0.0427642832706124,0.0315643426985779,0.0370496261046907,0.0399286987522282,0.0412684622067767,0.0362889421431017,0.0379029401346086,0.0494805904866047
"9","E01000010",0.154674957137291,3.27282287801145,0.800697891362433,0.0298656047784968,0.0254949823704909,0.0349388570002496,0.0381203548309758,0.0345537757437071,0.0317460317460317,0.0282574568288854,0.0344933785032338,0.0300140252454418,0.0202388852023889,0.0290255701451279,0.0328947368421053
"10","E01000011",0.185060854072049,3.32387501109757,0.813187823398246,0.0388575224178014,0.0467653936087295,0.0421443020903574,0.0375744047619048,0.0363520408163265,0.0326797385620915,0.0451459606245757,0.0335835638087712,0.0336134453781513,0.0417140690178233,0.0693556320708313,0.0506146059291396
"11","E01000012",0.171411480082022,3.1948081753287,0.781611552057906,0.0264493721613679,0.032112676056338,0.0335390394419104,0.0305869385505649,0.0314148131162577,0.0314805705853419,0.032844871147044,0.0299277605779154,0.0246714936980424,0.0254445964432285,0.0373432155074116,0.0440553515955945
"12","E01000013",0.0644720286471075,3.34450270108966,0.818234398937456,0.0384985563041386,0.0240384615384615,0.0345140781108084,0.0647302904564315,0.0491525423728814,0.0346820809248555,0.0470588235294118,0.0429403202328967,0.0518181818181818,0.0718349928876245,0.0297297297297297,0.0400593471810089
"13","E01000015",0.0768293860817296,3.23754448906091,0.792067014380627,0.0566037735849057,0.0311284046692607,0.0507996237064911,0.0421377183967112,0.0482204362801378,0.0293542074363992,0.0443086325439267,0.0442546583850932,0.0279017857142857,0.0416351249053747,0.0182450043440487,0.0867733782645324
"14","E01000017",0.0897030804782358,3.165015525276,0.774322764071376,0.0366161616161616,0.0355731225296443,0.0356662180349933,0.0286327845382963,0.0212765957446809,0.0456140350877193,0.0521852576647097,0.0284722222222222,0.03125,0.0281155015197568,0.0426504188880426,0.0363382250174703
"15","E01000018",0.0766075579282099,3.2458217257092,0.79409204481387,0.0236363636363636,0.0357142857142857,0.0275590551181102,0.025,0.0209267563527653,0.0201072386058981,0.0257903494176373,0.0273584905660377,0.0263591433278418,0.0490566037735849,0.0877367896311067,0.0374592833876222
"16","E01000020",0.126694868227285,3.23607710956572,0.791708019191636,0.0236662655435219,0.0317982456140351,0.0399757722592368,0.0426807760141093,0.0309992706053975,0.0459377372817008,0.0416193719258418,0.0335483870967742,0.0385925085130533,0.0389655172413793,0.0288759023719491,0.0394104453700737
"17","E01000022",0.142549815154741,3.32824051775495,0.814255846968593,0.0206648697214735,0.0310155077538769,0.0371318822023047,0.0271816881258941,0.032221379833207,0.0412421154779233,0.0318725099601594,0.0379098360655738,0.0400192864030858,0.0269886363636364,0.0338368580060423,0.0409302325581395
"18","E01000023",0.183487035851987,3.32373427698727,0.813153392721866,0.0538858260714921,0.0494186046511628,0.0391497170821226,0.0405216581276199,0.0446660292309794,0.0457913455838767,0.0459075314491096,0.035166012138522,0.0301761730333159,0.0291423813488759,0.0310915849949307,0.0446482260974143
"19","E01000024",0.131911636122821,3.14839441104519,0.770256399464198,0.0293478260869565,0.0283860502838605,0.0147198480531814,0.0167714884696017,0.021332172398781,0.0182007280291212,0.0217509516041327,0.0327604726100967,0.0238095238095238,0.0246056782334385,0.0197022767075306,0.0224719101123595
"20","E01000025",0.1563323462968,3.32812746999791,0.814228189773548,0.0341023069207623,0.024901185770751,0.0468227424749164,0.0397648686030429,0.0479768786127168,0.0506473724295506,0.0286806883365201,0.0349090909090909,0.0276356192425793,0.0261335012594458,0.038351822503962,0.0408987629386519
"21","E01000027",0.0797354312103804,3.20552466982912,0.784233348247043,0.0185185185185185,0.0167310167310167,0.0127077223851417,0.0313075506445672,0.0356489945155393,0.0255102040816327,0.0486358244365362,0.0489335006273526,0.0344275420336269,0.0364963503649635,0.0189393939393939,0.0354924578527063
"22","E01000040",0.166847330608398,3.36182530936429,0.822472384442747,0.0219660722053067,0.0270206766917293,0.0204942736588306,0.0304701864985553,0.0402144772117963,0.0256410256410256,0.0308671065032988,0.0212713936430318,0.0267525390141194,0.0255354200988468,0.0293536550945526,0.0353503846953629
"23","E01000041",0.132420421760634,3.25202823043149,0.79561046955884,0.0312989045383412,0.0264775413711584,0.0284137931034483,0.0272838749233599,0.0250696378830084,0.0279697268838434,0.0329742082925237,0.033764367816092,0.0199875078076202,0.0189587721938008,0.016340822877152,0.0184192119375146
"24","E01000042",0.139616311688972,3.2545974345961,0.796239026750523,0.0324459234608985,0.030229746070133,0.0420857596611964,0.0375961264596981,0.0371980676328502,0.0428571428571429,0.0437172120909318,0.0522620904836193,0.0494155154091392,0.0288504216600089,0.0395948434622468,0.0382269215128101
"25","E01000043",0.195247220530023,3.26367633643442,0.798460185007107,0.0206162211146352,0.016409997475385,0.0254056362083689,0.0267900633219679,0.0308898109727985,0.043488160291439,0.0337972166998012,0.0425162689804772,0.0270715630885122,0.0312565554856304,0.0327904929577465,0.0437179243489831
"26","E01000044",0.181898991052886,3.39306046819475,0.830114082983767,0.0440973817179605,0.0461824089115804,0.0394736842105263,0.0426789231779383,0.0436530729465824,0.0406122448979592,0.0457709344020249,0.0446194225721785,0.0382387022016223,0.0412266450040617,0.0304532577903683,0.0345855694692904
"27","E01000045",0.135313615717334,3.28585094354399,0.803885214657722,0.0163140453734387,0.0181621035510979,0.0225063938618926,0.0254391278013325,0.0258720930232558,0.0260509177027827,0.0237143618438582,0.0314695997555759,0.0209281164695177,0.0315723663644889,0.0199430199430199,0.025172754195459
"28","E01000046",0.12062449941238,3.24727756560433,0.794448216833452,0.029126213592233,0.0330156569094622,0.0217845419277828,0.0434644670050761,0.0366559485530547,0.0376800886590321,0.0502544529262086,0.0438432835820895,0.0488358886996025,0.0476190476190476,0.0414703110273327,0.0393980848153215
"29","E01000048",0.106790531522979,3.2660758655008,0.799047231094026,0.0343589743589744,0.0355392156862745,0.0308080808080808,0.0439367311072056,0.0378405650857719,0.0402993667242372,0.047105561861521,0.026978417266187,0.0294290759270159,0.0255957634598411,0.0425079702444208,0.0412224591329069
"30","E01000049",0.134766208581011,3.2313870690505,0.79056059823703,0.0450335356116257,0.0404075895994378,0.040453074433657,0.046865671641791,0.0408781226343679,0.037037037037037,0.0505050505050505,0.0485436893203883,0.0473251028806584,0.0445945945945946,0.032258064516129,0.0428494911622924
"31","E01000050",0.125393804141255,3.32512262363324,0.81349305248145,0.03125,0.0393961708394698,0.0263061746437706,0.0391254315304948,0.0313092979127135,0.0491310160427808,0.0333688320908768,0.0503054257994969,0.0436227669297881,0.0445082555635319,0.0441626585045912,0.0573625073920757
"32","E01000052",0.183548863753238,3.33415820011913,0.815703611167074,0.0245290423861852,0.0282592313489073,0.038013698630137,0.0374035558537403,0.0363750391972405,0.0370956399437412,0.0499654218533887,0.0383412868191542,0.0331807780320366,0.0386367778385274,0.0311066799601196,0.0429170700225879
"33","E01000055",0.12947937386299,3.32860262437344,0.814344436549111,0.0713053479010926,0.0553266627427899,0.0531165311653117,0.0551378446115288,0.0464684014869889,0.0616780045351474,0.0608561113976277,0.065843621399177,0.050564819795589,0.0567961165048544,0.0369620253164557,0.0451476793248945
"34","E01000057",0.0858003517360965,3.29567324633718,0.806288246360925,0.0224101479915433,0.0334405144694534,0.0291885580852306,0.028216704288939,0.0286609941782356,0.0217889908256881,0.0456026058631922,0.0398652442448063,0.0338709677419355,0.0409356725146199,0.0307609282245008,0.0334883720930233
"35","E01000058",0.096451961022654,3.2936395268394,0.805790695783277,0.0499600319744205,0.0330167345092718,0.0397324940991345,0.0410958904109589,0.0388476647752073,0.0338589981447124,0.045841784989858,0.0334553058024046,0.0432801822323462,0.0337340054284607,0.038038496791934,0.0408568028560095
"36","E01000065",0.123163552357399,3.33260028057072,0.815322465304978,0.0392291810048176,0.0405529953917051,0.0470692717584369,0.0433482810164424,0.0352664576802508,0.0544918998527246,0.056578947368421,0.0476923076923077,0.023826714801444,0.046801872074883,0.0260736196319018,0.035036496350365
"37","E01000066",0.173264196767444,3.28853831069503,0.804542680488095,0.0241141732283465,0.032307107563664,0.0277214334009466,0.0303192438023899,0.0297322540473225,0.0283276450511945,0.0386280963104105,0.0287326834273987,0.0286705624543462,0.0291936247435695,0.0268063199005858,0.0362283681060974
"38","E01000067",0.173847613834745,3.27247273903993,0.800612229673235,0.0317697626611848,0.0397752808988764,0.0343183984747379,0.0362029046516523,0.0393671817512877,0.0326195717430458,0.0389066241021548,0.0440753045404208,0.0461502236873087,0.04031465093412,0.0387700534759358,0.0365757216291024
"39","E01000068",0.246742333239814,3.29445854871421,0.805991069928954,0.0255893612734233,0.0305093292990418,0.0233254868392895,0.0331155665690471,0.0222444889779559,0.0346737792367665,0.0250164581961817,0.031256143109888,0.023972602739726,0.021724673021503,0.0206611570247934,0.0334775249200677
"40","E01000069",0.19898979185242,3.23956243140695,0.792560705069548,0.0296772219672633,0.034989065916901,0.0325488997555012,0.0369764397905759,0.0315982292779728,0.0398666280081183,0.0480713874496258,0.0407423517471364,0.0239165096390781,0.0279623049590607,0.0260141895579407,0.0353268060333422
"41","E01000070",0.185937384592308,3.21993104885039,0.787757876684556,0.0264281357999593,0.0332735604702132,0.021573368049098,0.0350301039956212,0.0291508238276299,0.0365644639116359,0.032589443854056,0.032258064516129,0.0294058000405597,0.022976501305483,0.0257692307692308,0.0332802778179713
"42","E01000071",0.205398608725504,3.23246715055903,0.790824840763625,0.027963607171528,0.0318695843736231,0.0424119241192412,0.0549450549450549,0.0285876347135564,0.0438845997561967,0.0497045533541884,0.0445069702007929,0.0267224352271407,0.0453639082751745,0.0401219512195122,0.0461791497975709
"43","E01000072",0.112239682241466,3.26419483361162,0.798587035622595,0.0273141122913505,0.0307467057101025,0.0336597307221542,0.0422664624808576,0.0397050482132728,0.0390399074609601,0.0473668726095911,0.0354892205638474,0.0442628532516173,0.0248681235870384,0.0237785016286645,0.0406834825061025
"44","E01000073",0.134107655726065,3.21162860023894,0.785726678130856,0.028457974851092,0.0289389067524116,0.0324775750077328,0.0267732962447844,0.0296869958050984,0.03359375,0.0320833333333333,0.0181979582778518,0.0267062314540059,0.0238286479250335,0.0338917023763148,0.0366140409808532
"45","E01000074",0.132416257945668,3.29581139232657,0.80632204385212,0.0309350017379214,0.0408552882779687,0.0387821674519754,0.0477926285945727,0.0439744880832494,0.0470035252643948,0.0398773006134969,0.0427586206896552,0.0356111645813282,0.0396123050990308,0.0373295046661881,0.0546244568590937
"46","E01000075",0.116508371236365,3.19650124769324,0.782025763129736,0.0289044289044289,0.0319176998153521,0.0245675607921785,0.0270916334661355,0.0256524648672764,0.0412213740458015,0.0227502527805865,0.0332744405182568,0.019047619047619,0.0178386763185109,0.0178674351585014,0.0329489291598023
"47","E01000076",0.109278593163349,3.26418857350532,0.798585504084196,0.0357653791130186,0.0312845049687155,0.0343318747896331,0.0286596119929453,0.0345753608593488,0.0373730043541364,0.0328317373461012,0.0265189660960054,0.0358105506353485,0.0240493987650309,0.0267722473604827,0.0332001229634184
"48","E01000080",0.091332289110346,3.3327289900914,0.815353954158989,0.0414719626168224,0.0334821428571429,0.0417782538832351,0.0319526627218935,0.036754507628294,0.0428662827895074,0.0323170731707317,0.0269205515430072,0.0554744525547445,0.0449438202247191,0.03125,0.0468478889531521
"49","E01000081",0.0948443180646888,3.28774714705589,0.804349121874874,0.0398899587345254,0.0386043058648849,0.0345104333868379,0.0540098199672668,0.0428863172226004,0.0335365853658537,0.0380176510522743,0.0278184480234261,0.0313725490196078,0.0374812593703149,0.0263388937664618,0.0530918176139913
"50","E01000090",0.08902892747434,3.23212340658796,0.790740743614751,0.0236004390779363,0.0197405527354766,0.0157043879907621,0.0226377952755906,0.0174471992653811,0.02711157455683,0.0303221730890714,0.0585223116313094,0.033974358974359,0.0339506172839506,0.0491803278688525,0.0374449339207049
"51","E01000091",0.106440763484866,3.21818474409603,0.787330642279698,0.023239184840901,0.047008547008547,0.0285251215559157,0.0364741641337386,0.0296196566812521,0.0347361389445558,0.0390599139357829,0.0328212290502793,0.0289256198347107,0.037037037037037,0.0221651140379056,0.0351190476190476
"52","E01000092",0.183456301795338,3.3022534084112,0.807898086579561,0.0351813086636505,0.0362212790867847,0.0286617775684586,0.0367084078711986,0.0343155310006139,0.0429974630846289,0.0415803195400762,0.0364065517488019,0.0347772191997796,0.0330459770114942,0.0328358208955224,0.0407214577910004
"53","E01000094",0.130017193462501,3.29421769091884,0.805932143938744,0.0335917312661499,0.0324737344794651,0.0442622950819672,0.045045045045045,0.0341555977229602,0.0425646551724138,0.0390428211586902,0.0338531761125903,0.0329773869346734,0.0310104529616725,0.0412512891027845,0.0464830300049188
"54","E01000095",0.122991112262576,2.95413048726416,0.722729625197156,0.0392458637937668,0.0448092280390417,0.0160583941605839,0.0115546218487395,0.0175067333589842,0.0244994110718492,0.031496062992126,0.030751708428246,0.0394524959742351,0.0222513089005236,0.0186382655001902,0.0308582449373192
"55","E01000096",0.109930915287378,3.25293315125661,0.79583185892928,0.042504118616145,0.0334029227557411,0.0366474380726162,0.0409272002897501,0.0386427898209237,0.0423188405797101,0.0489151873767258,0.0593347317950255,0.0345495640942848,0.0349251603706344,0.036563071297989,0.0346020761245675
"56","E01000098",0.115469636622599,3.28883467045132,0.804615185063133,0.0272373540856031,0.0330073349633252,0.0176991150442478,0.0293957539466521,0.029940119760479,0.0318627450980392,0.0345211581291759,0.0290482076637824,0.0247326203208556,0.0321212121212121,0.0308196721311475,0.0363722248464809
"57","E01000099",0.146822185501834,3.24734842164134,0.794465551801319,0.0332480818414322,0.0385448245993937,0.0381176470588235,0.0376134889753567,0.0295260295260295,0.0320665083135392,0.0426956885726245,0.0325779036827195,0.0319474835886214,0.0243198680956307,0.0232876712328767,0.0309597523219814
"58","E01000102",0.143277599623803,3.29847259694577,0.806973109004894,0.0485049833887043,0.0743525480367586,0.0561056105610561,0.0517998244073749,0.0210526315789474,0.0558530986993114,0.0633223684210526,0.0545454545454545,0.0642479213907785,0.0425855513307985,0.0333611342785655,0.0551558752997602
"59","E01000104",0.0877755723499961,3.31390037307626,0.810747522798898,0.0300333704115684,0.0234466588511137,0.0485252140818268,0.0316248636859324,0.0332383665716999,0.0519774011299435,0.0591517857142857,0.0700778642936596,0.0478048780487805,0.0203592814371257,0.0325960419091967,0.0291338582677165
"60","E01000105",0.0886540246350245,3.2749226082285,0.801211591498338,0.0586835844567803,0.0658008658008658,0.051948051948052,0.0346607669616519,0.0348623853211009,0.0335195530726257,0.0286707211120764,0.0464904284412033,0.0319767441860465,0.0250569476082005,0.0547798066595059,0.0342679127725857
"61","E01000107",0.123498478093114,3.28076061371441,0.802639862705354,0.0354563361785949,0.0317796610169492,0.0355781448538755,0.0305010893246187,0.0506172839506173,0.072289156626506,0.0702976567447752,0.060077519379845,0.0593677717810332,0.0494972931167827,0.0741869918699187,0.114467408585056
"62","E01000109",0.135567346764298,3.16473659750623,0.77425452424129,0.0327723649247121,0.0377180575200377,0.026218487394958,0.0395053246307111,0.0364741641337386,0.0364134690681284,0.0428741564112743,0.0415430267062315,0.0419443355546844,0.0478664192949907,0.0291447682752031,0.0320243995425086
"63","E01000111",0.0850715925804435,3.25408817197906,0.796114435375185,0.0470984020185029,0.0427715996578272,0.0408618127786033,0.0440205429200293,0.0376470588235294,0.0283524904214559,0.0312805474095797,0.0162532078699743,0.0208166533226581,0.0383973288814691,0.0335097001763668,0.0265486725663717
"64","E01000115",0.292766619494879,3.15447371555961,0.771743704609354,0.0133125449748141,0.0149105367793241,0.0151152538103036,0.0155155842372649,0.0233382209188661,0.024904214559387,0.0195832287220688,0.0242230347349177,0.0199235807860262,0.0193742824339839,0.0197368421052632,0.0274005241839409
"65","E01000116",0.275661675774703,3.20588555518538,0.784321639045094,0.0158023272518316,0.0204957874270901,0.0199799484388427,0.0215037926209588,0.0237759277550444,0.0218915550015581,0.0223970944309927,0.0234063303484351,0.0199172069046317,0.0180381633870006,0.0177109440267335,0.0239259259259259
"66","E01000117",0.30231988672071,3.20330622453256,0.783690604402578,0.0166535388770114,0.0183678353476128,0.0191765044630003,0.0211138129411067,0.0215938030560272,0.0248676947590053,0.0249797148487307,0.020619223062504,0.0171717780321745,0.0191101821439236,0.0182107609041706,0.0231002697841727
"67","E01000118",0.319172414577268,3.22758685069503,0.789630872756196,0.0167391829828378,0.0199777297438921,0.0189082538638606,0.0179054987565626,0.021806689491704,0.0226966292134831,0.0218859918485847,0.0219914871662582,0.0168742713382831,0.0192307692307692,0.0170758469345769,0.0218469532357109
"68","E01000119",0.243924685689389,3.19564548232359,0.781816399668126,0.0189347666748107,0.0266775554648156,0.0226033621081327,0.0220702116675271,0.0235252808988764,0.0234836117041316,0.0259807073954984,0.0243602025455043,0.0219292344948204,0.0213763618811198,0.0219613259668508,0.0253500724287784
"69","E01000120",0.303055183958819,3.15177575626535,0.771083647405399,0.0156941649899396,0.0175987907579357,0.0189477557027226,0.0186509170034193,0.0154764124557151,0.0211398770720805,0.0247543461829176,0.0199460916442048,0.0143857293564784,0.023457638769548,0.0140831668094015,0.0213959106203089
"70","E01000121",0.274133860039398,3.22756616639077,0.789625812329947,0.029900890307408,0.0305859340268516,0.0269412339247924,0.0299212598425197,0.0346973704683367,0.0291923451183912,0.0294656234393208,0.0339521015677599,0.0246531683539558,0.0281876822479456,0.0270637219406227,0.0329292139225655
"71","E01000122",0.282422841317548,3.22692375420339,0.78946864584004,0.0148367952522255,0.0128654970760234,0.0154118504633969,0.0204332291201429,0.017688551275095,0.0222366710013004,0.0206441984827758,0.0214592274678112,0.0164531672346927,0.0163915368518949,0.0203936447711643,0.0247805885389778
"72","E01000123",0.319601006612185,3.24765590835903,0.794540778593497,0.0165175147021222,0.0194770701764741,0.0187000909734155,0.0223131478450627,0.0212316311987025,0.0252365930599369,0.026282457251425,0.023851280252543,0.018462739848282,0.0234227812006721,0.0189276111140402,0.0282057592911642
"73","E01000124",0.292758042902023,3.28960970596717,0.804804797922245,0.0211697165410836,0.0219093510013552,0.0239963973237262,0.0264311147630786,0.0280432202860533,0.0256769671870022,0.027115039542766,0.0278094569699096,0.023349607302059,0.025937609533824,0.0244344604713486,0.0328171796342318
"74","E01000125",0.17670434360916,3.23264497000812,0.790868344388244,0.0310172800231364,0.0337787368246327,0.0418250950570342,0.0385450190853978,0.0365397923875433,0.0440215439856374,0.0357997010463378,0.0341277561608301,0.0290264959809467,0.0325446176209319,0.0293346052945385,0.036590742101396
"75","E01000126",0.191099383093278,3.23650342549701,0.791812317615339,0.0264870931537598,0.0300715990453461,0.0318085106382979,0.0332315210751374,0.0341506129597198,0.0369749776586238,0.0401210207840042,0.0318528488111261,0.030874351512084,0.043398533007335,0.030899644517364,0.0357815442561205
"76","E01000127",0.269263050576995,3.25772452223876,0.797004070437551,0.0208482370975984,0.025089605734767,0.0235902255639098,0.0272326040003756,0.0250538265805441,0.0272190441040782,0.0246499704200355,0.0280911812111444,0.0228306176582039,0.0247320692497939,0.023582910321489,0.0297058538006019
"77","E01000128",0.272737665457197,3.23302063849255,0.790960251886615,0.02787816210635,0.0293634014564247,0.0348131807527919,0.0350729517396184,0.032435870256519,0.0297896371593957,0.0381404720782959,0.0344798229184403,0.0310284363802699,0.0295792353767655,0.0291390728476821,0.0378022650749923
